SN,Gtin,Serial no,Status,Sending Status
240,3203,PPXE13V78,allow,3500
241,3203,ECV2Z7EV0,allow,3500
242,3203,Y8P9HD7M9,allow,3500
243,3203,H5CS8XX0A,allow,3500
244,3203,XPDPYCH8S,allow,3500
245,3203,8G6XYK2ZF,allow,3500
246,3203,9HB5RHSKN,allow,3500
247,3203,SXDBHPYPC,allow,3500
248,3203,DT86EM8KV,allow,3500
249,3203,H96ZP4A0P,allow,3500
250,3203,SZSE4CZV5,allow,3500
251,3203,X2VZ59G45,allow,3500
252,3203,ADMTFA08D,allow,3500
253,3203,D9PVMC92V,allow,3500
254,3203,5D0SXS0HW,allow,3500
255,3203,YXC1APGCC,allow,3500
256,3203,5CFZT0RAT,allow,3500
257,3203,GXW33719H,allow,3500
258,3203,ABNVB0RXN,allow,3500
259,3203,81KF9CGZG,allow,3500
260,3203,RKBRM37G5,allow,3500
261,3203,3YF4ZHVZN,allow,3500
262,3203,EKPVB6BMZ,allow,3500
263,3203,6MND58GA8,allow,3500
264,3203,XY47GYWR5,allow,3500
265,3203,AX38348RF,allow,3500
266,3203,10AB5TGGD,allow,3500
267,3203,F546D2FPK,allow,3500
268,3203,VRG268DW0,allow,3500
269,3203,ZMXP7RDNV,allow,3500
270,3203,KKB5NE9MZ,allow,3500
271,3203,XC20MK34T,allow,3500
272,3203,X707V6ERE,allow,3500
273,3203,V0DFYC0NN,allow,3500
274,3203,B97V2NDMX,allow,3500
275,3203,D4XEYHDSV,allow,3500
276,3203,P0MS04MRR,allow,3500
277,3203,HZZSWT697,allow,3500
278,3203,4KH95W3P8,allow,3500
279,3203,RGY68XV1S,allow,3500
280,3203,WRRH5SPKZ,allow,3500
281,3203,XSGF7G1F5,allow,3500
282,3203,W85F0602P,allow,3500
283,3203,EKPA0B3VX,allow,3500
284,3203,V92WG1Z6F,allow,3500
285,3203,80X1SKVW7,allow,3500
286,3203,TC0T2NBXE,allow,3500
287,3203,PDNW7ZXTM,allow,3500
288,3203,WMGB0KYYA,allow,3500
289,3203,FG93N56D3,allow,3500
290,3203,GGGG19YG2,allow,3500
291,3203,NRRSASZWT,allow,3500
292,3203,8TG65DHZ0,allow,3500
293,3203,RK7FY37AZ,allow,3500
294,3203,7AYRDBE3T,allow,3500
295,3203,7CA248GAA,allow,3500
296,3203,94A786350,allow,3500
297,3203,YV066VVXE,allow,3500
298,3203,WBDXFTGVH,allow,3500
299,3203,YFXPSNEGB,allow,3500
300,3203,F2M3KF0C0,allow,3500
301,3203,7GY00DCVP,allow,3500
302,3203,5P1CEY23G,allow,3500
303,3203,SBCPVB5BA,allow,3500
304,3203,SM2HZEH63,allow,3500
305,3203,75ST600PH,allow,3500
306,3203,GKX35DX1D,allow,3500
307,3203,XPTF5H10A,allow,3500
308,3203,NR6D8RW6E,allow,3500
309,3203,HFBYACPBS,allow,3500
310,3203,N8H5R7F5M,allow,3500
311,3203,V2M7FWYD0,allow,3500
312,3203,SWHGG35NF,allow,3500
313,3203,G9NKBRX0R,allow,3500
314,3203,PV1X7ERD7,allow,3500
315,3203,CR1FM248P,allow,3500
316,3203,D78PN70BE,allow,3500
317,3203,53X3VBTRB,allow,3500
318,3203,V6G6MF1SW,allow,3500
319,3203,SZ18S2Y2V,allow,3500
320,3203,V6WTMXPBV,allow,3500
321,3203,5XS8BTMC1,allow,3500
322,3203,XTDA7E6MK,allow,3500
323,3203,AX595G36Y,allow,3500
324,3203,4FP018VY4,allow,3500
325,3203,Y1CNHW90W,allow,3500
326,3203,FGR6B91NW,allow,3500
327,3203,XR8MXM45A,allow,3500
328,3203,2ZRKFH9EG,allow,3500
329,3203,MSSK5EHPR,allow,3500
330,3203,ZVEDA5EHE,allow,3500
331,3203,ZX42BN1VS,allow,3500
332,3203,DZ9Z3YSBB,allow,3500
333,3203,DH4YAX348,allow,3500
334,3203,GDZFWKZ5G,allow,3500
335,3203,WPPXSYK09,allow,3500
336,3203,CYK54B4BF,allow,3500
337,3203,X6E5WXRY5,allow,3500
338,3203,CZFSZP9AR,allow,3500
339,3203,VB0GAWRSY,allow,3500
340,3203,N2N83TX1C,allow,3500
341,3203,XCRE53G9S,allow,3500
342,3203,GRKXRVA22,allow,3500
343,3203,54KP91NBF,allow,3500
344,3203,5ZVHV39BM,allow,3500
345,3203,RHXG0DAKS,allow,3500
346,3203,GPNXXTM7C,allow,3500
347,3203,XEBK5AGT8,allow,3500
348,3203,ZD3CS8BYV,allow,3500
349,3203,38CDC7W6B,allow,3500
350,3203,C2KFVNCHC,allow,3500
351,3203,H92NP13YZ,allow,3500
352,3203,KRVFAA09F,allow,3500
353,3203,V1AVCN70D,allow,3500
354,3203,GETPFVGT3,allow,3500
355,3203,BEYSZAT8X,allow,3500
356,3203,184265HGZ,allow,3500
357,3203,DX99CG9ZF,allow,3500
358,3203,HSMGKA0Y1,allow,3500
359,3203,R598AXZ1W,allow,3500
360,3203,CVD9632B1,allow,3500
361,3203,YN79F745Z,allow,3500
362,3203,AYBHR6HKT,allow,3500
363,3203,ERGR7H3EZ,allow,3500
364,3203,B4HZP2C3N,allow,3500
365,3203,W9Z59EVS3,allow,3500
366,3203,CH1PESY8M,allow,3500
367,3203,BWX9VT5K2,allow,3500
368,3203,BXCDW1GC2,allow,3500
369,3203,2H1T2CC5E,allow,3500
370,3203,NSBPV9K6N,allow,3500
371,3203,CVAEK651X,allow,3500
372,3203,NB1PFW0RT,allow,3500
373,3203,DBFMTKS90,allow,3500
374,3203,ZB6NEEC60,allow,3500
375,3203,SZ8VVGSE4,allow,3500
376,3203,410THRK2D,allow,3500
377,3203,HHKGY4WSK,allow,3500
378,3203,C37YSX8R6,allow,3500
379,3203,3FH82276B,allow,3500
380,3203,9ATY8VANZ,allow,3500
381,3203,7ZD4CK5TE,allow,3500
382,3203,VH426396A,allow,3500
383,3203,5APV650TS,allow,3500
384,3203,Y9TF8DZPY,allow,3500
385,3203,WRG3CYG9V,allow,3500
386,3203,GDP9R7R4W,allow,3500
387,3203,WVZ3YAR1G,allow,3500
388,3203,EXZ67BGGC,allow,3500
389,3203,ZPH8BV8Z5,allow,3500
390,3203,415A6E8P4,allow,3500
391,3203,BB3HXD60T,allow,3500
392,3203,TMSEC5ZH0,allow,3500
393,3203,VTG81GARN,allow,3500
394,3203,KPSNA5PDN,allow,3500
395,3203,W89RK5KXP,allow,3500
396,3203,6AARH75Y6,allow,3500
397,3203,8TXCHV4AR,allow,3500
398,3203,N9F67HTYM,allow,3500
399,3203,E085ZPW3N,allow,3500
400,3203,1SVYG9C87,allow,3500
401,3203,12F29GGDH,allow,3500
402,3203,EPK6DA1NS,allow,3500
403,3203,900G0HXR7,allow,3500
404,3203,T9VZV0VKZ,allow,3500
405,3203,V27HVYZGN,allow,3500
406,3203,ZC9EA4SHF,allow,3500
407,3203,8VMFX9W4G,allow,3500
408,3203,57MHRH6XA,allow,3500
409,3203,32VH5F831,allow,3500
410,3203,RKZHRDGFE,allow,3500
411,3203,4TF87MK83,allow,3500
412,3203,Y5GXH16WF,allow,3500
413,3203,XAK1BERPB,allow,3500
414,3203,CCWN53TMD,allow,3500
415,3203,7SX3427S4,allow,3500
416,3203,1E131HNT3,allow,3500
417,3203,XY9TTAH7K,allow,3500
418,3203,PYB4RDB8M,allow,3500
419,3203,A8W7KSXV4,allow,3500
420,3203,FPNFC844N,allow,3500
421,3203,MS55C5X7F,allow,3500
422,3203,G6MBFH243,allow,3500
423,3203,437S118TW,allow,3500
424,3203,ZV93K5NCE,allow,3500
425,3203,H146TFKRD,allow,3500
426,3203,W3XRG8BPZ,allow,3500
427,3203,7B7H1PY9K,allow,3500
428,3203,ZEZD9G9K4,allow,3500
429,3203,Z37CVMNKP,allow,3500
430,3203,P366HBTN6,allow,3500
431,3203,9V465CWF5,allow,3500
432,3203,M1NR78TY4,allow,3500
433,3203,FMD7PTNBA,allow,3500
434,3203,P3MSHK18G,allow,3500
435,3203,P1FC7TRVB,allow,3500
436,3203,XH3F90G43,allow,3500
437,3203,7PEF6S76T,allow,3500
438,3203,9S3ZDPZEB,allow,3500
439,3203,ZE3Y7MFTG,allow,3500
440,3203,62F77N28V,allow,3500
441,3203,XPMC22F0S,allow,3500
442,3203,YYH1K8P7V,allow,3500
443,3203,NZCRS03M8,allow,3500
444,3203,C6CY23PV4,allow,3500
445,3203,C3RS9SXE5,allow,3500
446,3203,T5DKGXXTH,allow,3500
447,3203,4CGRFCCAB,allow,3500
448,3203,R7T8NZFHK,allow,3500
449,3203,N8X4057Z2,allow,3500
450,3203,X4SAX6CBM,allow,3500
451,3203,XEPEXDV5C,allow,3500
452,3203,EYN2T5WXH,allow,3500
453,3203,RWBCVEKVB,allow,3500
454,3203,GVFBXY132,allow,3500
455,3203,ACPAGESC0,allow,3500
456,3203,RXT3GB8SD,allow,3500
457,3203,DS40KZZ9Y,allow,3500
458,3203,A99TAVNND,allow,3500
459,3203,K9X68X7V6,allow,3500
460,3203,DRDYB39F4,allow,3500
461,3203,65RHT23YM,allow,3500
462,3203,41TG40NR8,allow,3500
463,3203,2D227M9V6,allow,3500
464,3203,RRX61GEG2,allow,3500
465,3203,AHG7GM1KP,allow,3500
466,3203,BDKAASB0S,allow,3500
467,3203,2SHKENH1E,allow,3500
468,3203,RAK1Z2T2G,allow,3500
469,3203,T9CVR6FCP,allow,3500
470,3203,C23MCZ319,allow,3500
471,3203,4FAC61VDM,allow,3500
472,3203,B89CTETV8,allow,3500
473,3203,2SW7YD4TT,allow,3500
474,3203,WKGPD062S,allow,3500
475,3203,8N5Z8HXH3,allow,3500
476,3203,CZ2VH4G1N,allow,3500
477,3203,FPE0C98VT,allow,3500
478,3203,FR3Y03GFS,allow,3500
479,3203,G10N0KEHA,allow,3500
480,3203,K41C254S7,allow,3500
481,3203,SR1A6S1AZ,allow,3500
482,3203,C4STK50M8,allow,3500
483,3203,P7E54XF4K,allow,3500
484,3203,S36XP9MS3,allow,3500
485,3203,MDWHBSTGW,allow,3500
486,3203,R0ZZN1VWW,allow,3500
487,3203,VGSG4DWVD,allow,3500
488,3203,AYPPR1P80,allow,3500
489,3203,E5S2EADXV,allow,3500
490,3203,SFP7HKZAT,allow,3500
491,3203,68RCD4KDW,allow,3500
492,3203,FRWB4SDWB,allow,3500
493,3203,C6E19E1SV,allow,3500
494,3203,EAXK5CKS0,allow,3500
495,3203,SK5B2TFDE,allow,3500
496,3203,DE93YYBN6,allow,3500
497,3203,VAZ4Y1FH6,allow,3500
498,3203,5839MBPZZ,allow,3500
499,3203,C2627G9WD,allow,3500
500,3203,GG2V2R354,allow,3500
501,3203,D53A7W3VN,allow,3500
502,3203,G8Z4YX1BA,allow,3500
503,3203,500NVM507,allow,3500
504,3203,G2C3FGW1F,allow,3500
505,3203,AEB6E87F2,allow,3500
506,3203,3P7MMC05G,allow,3500
507,3203,9A1CRSWYK,allow,3500
508,3203,CZC6XPCCM,allow,3500
509,3203,3BVCCXZEA,allow,3500
510,3203,A39TWF1W9,allow,3500
511,3203,ER4NTRRZB,allow,3500
512,3203,CR0KBPXX8,allow,3500
513,3203,GCXMWTD8P,allow,3500
514,3203,P8EMET4W2,allow,3500
515,3203,VTK8DTHN2,allow,3500
516,3203,76E88BZF7,allow,3500
517,3203,DV27ATANN,allow,3500
518,3203,B5ZA617M1,allow,3500
519,3203,F5280F6ZG,allow,3500
520,3203,6K43VE37N,allow,3500
521,3203,2V716CHSW,allow,3500
522,3203,NC836689X,allow,3500
523,3203,1RM633GG0,allow,3500
524,3203,EHRZZ44WE,allow,3500
525,3203,9G9H4WK6W,allow,3500
526,3203,PE20CRAAB,allow,3500
527,3203,6WH30WKTK,allow,3500
528,3203,P92Z8F6MF,allow,3500
529,3203,AAP29WA6E,allow,3500
530,3203,75XWV4E4Z,allow,3500
531,3203,RBXTKBF45,allow,3500
532,3203,GB46H36GX,allow,3500
533,3203,F6EPD5G1R,allow,3500
534,3203,PZ5ST6DN8,allow,3500
535,3203,GP5KH50HB,allow,3500
536,3203,X2TZ59CG6,allow,3500
537,3203,MVENHKKNR,allow,3500
538,3203,MPVD66KH4,allow,3500
539,3203,VR0RMXTVG,allow,3500
540,3203,MBMEHGP8V,allow,3500
541,3203,XY4AW2EV7,allow,3500
542,3203,PG671V1GT,allow,3500
543,3203,5ASDVDCCV,allow,3500
544,3203,ZR5RCEG9Z,allow,3500
545,3203,2K02YFVMZ,allow,3500
546,3203,7821VKF7K,allow,3500
547,3203,4G9NDA26A,allow,3500
548,3203,KECSWWX8M,allow,3500
549,3203,4CWVP6WXN,allow,3500
550,3203,HVNVMFYKM,allow,3500
551,3203,4EV0K15ZP,allow,3500
552,3203,7VV3FMSXN,allow,3500
553,3203,V2NGKB5G1,allow,3500
554,3203,FANYERVHT,allow,3500
555,3203,5TK35XBVN,allow,3500
556,3203,HZP21B706,allow,3500
557,3203,VC9GG43PP,allow,3500
558,3203,6YPC743V0,allow,3500
559,3203,GV1TEAX2T,allow,3500
560,3203,1NNWM7G2H,allow,3500
561,3203,2V1DC04V3,allow,3500
562,3203,S3ZHEPKAC,allow,3500
563,3203,1FTV9YM36,allow,3500
564,3203,MS2S4RKT8,allow,3500
565,3203,WPKX47872,allow,3500
566,3203,NHRPCDSCF,allow,3500
567,3203,RT4E1DYTF,allow,3500
568,3203,1XG8YW46S,allow,3500
569,3203,6G2SF27MT,allow,3500
570,3203,297BEW3KK,allow,3500
571,3203,29WA0S944,allow,3500
572,3203,2S9RS3MS0,allow,3500
573,3203,11RAARW84,allow,3500
574,3203,4PG9DPBE8,allow,3500
575,3203,MFYYSGYHZ,allow,3500
576,3203,6NYFRXV1G,allow,3500
577,3203,D4R0N4BRF,allow,3500
578,3203,59FS5YKRD,allow,3500
579,3203,5R7ZR7HA7,allow,3500
580,3203,K2SYBZ4NF,allow,3500
581,3203,ES176VE7T,allow,3500
582,3203,GXY516CZ4,allow,3500
583,3203,S4DMV4YHC,allow,3500
584,3203,6M24Y3D3E,allow,3500
585,3203,YB5S3CK27,allow,3500
586,3203,4113W2E2F,allow,3500
587,3203,3PE8P422R,allow,3500
588,3203,69RAT5XHB,allow,3500
589,3203,1HP4FY9EM,allow,3500
590,3203,DM3H8FKW9,allow,3500
591,3203,VGN6FDXFY,allow,3500
592,3203,DZXSN8CGG,allow,3500
593,3203,ZAEF3HGXW,allow,3500
594,3203,V6NGP3EXS,allow,3500
595,3203,8KYR17ZYB,allow,3500
596,3203,434SM5YDR,allow,3500
597,3203,RMDKB1P6B,allow,3500
598,3203,6WYAXA5Y1,allow,3500
599,3203,54MX4YE12,allow,3500
600,3203,73MRK0BGZ,allow,3500
601,3203,4NR1VSGTG,allow,3500
602,3203,V36SSV27K,allow,3500
603,3203,CXFF2VFDB,allow,3500
604,3203,A46RZGD1T,allow,3500
605,3203,DBM5VZ4GG,allow,3500
606,3203,8ABG7ZPW8,allow,3500
607,3203,RFMTCT7T7,allow,3500
608,3203,V4M9MTSNH,allow,3500
609,3203,4Y01X6Z4F,allow,3500
610,3203,WYT1YWF5S,allow,3500
611,3203,FAEMVRA5R,allow,3500
612,3203,YY8R8R3GB,allow,3500
613,3203,EZ10DX3GD,allow,3500
614,3203,CCY5DERD1,allow,3500
615,3203,R4YDF2WDK,allow,3500
616,3203,C7G0AMWG3,allow,3500
617,3203,2WKCFFV8E,allow,3500
618,3203,WRNHETA61,allow,3500
619,3203,964KWN26W,allow,3500
620,3203,890RN56WW,allow,3500
621,3203,XNYAHTSS9,allow,3500
622,3203,G36MHKR9D,allow,3500
623,3203,VY13CNDGZ,allow,3500
624,3203,DA3YND590,allow,3500
625,3203,BFYFNZA8N,allow,3500
626,3203,5TZ53KF1D,allow,3500
627,3203,W74RXZV20,allow,3500
628,3203,KZE89783D,allow,3500
629,3203,N0F2M2TZV,allow,3500
630,3203,AKHB5CMKE,allow,3500
631,3203,5PG6EY4TW,allow,3500
632,3203,8YZT9ZETP,allow,3500
633,3203,E250K9T87,allow,3500
634,3203,X7A042RMS,allow,3500
635,3203,4GDA7D7ZE,allow,3500
636,3203,SG7ZK16C5,allow,3500
637,3203,3HE5C2VMA,allow,3500
638,3203,8FV4D8GHX,allow,3500
639,3203,PM7ZPCSZ4,allow,3500
640,3203,59T71XGM4,allow,3500
641,3203,ZAA7TGEE6,allow,3500
642,3203,XGPHXEC0F,allow,3500
643,3203,AD74PC207,allow,3500
644,3203,WWHNGWXDE,allow,3500
645,3203,HGPTZ3NT4,allow,3500
646,3203,1ZFA6SZFN,allow,3500
647,3203,7TM0CN3TD,allow,3500
648,3203,GR6BEMKSE,allow,3500
649,3203,SS4EP0TH2,allow,3500
650,3203,2ZRABGTPD,allow,3500
651,3203,THF7D1AX5,allow,3500
652,3203,CV5T9YM0F,allow,3500
653,3203,R2C15YDEM,allow,3500
654,3203,W3DRY71YY,allow,3500
655,3203,WBTE0NTAR,allow,3500
656,3203,W0K2ZGY0A,allow,3500
657,3203,SWZCCNF67,allow,3500
658,3203,8VDE3GSHC,allow,3500
659,3203,HEMZZKWPD,allow,3500
660,3203,832PFT529,allow,3500
661,3203,B11H8N816,allow,3500
662,3203,VW91R7YR0,allow,3500
663,3203,N4TCF5CK8,allow,3500
664,3203,X490CBB8M,allow,3500
665,3203,SSTSDFN2E,allow,3500
666,3203,BCEPESCNA,allow,3500
667,3203,HY9MA5S3D,allow,3500
668,3203,D3KNP91S2,allow,3500
669,3203,BFWH28A25,allow,3500
670,3203,7CA7S8YPV,allow,3500
671,3203,581F98XNK,allow,3500
672,3203,5N8H4DGSB,allow,3500
673,3203,10SSWA2F3,allow,3500
674,3203,W7H6478SZ,allow,3500
675,3203,DXTM9Z6M4,allow,3500
676,3203,B8P7GRRBK,allow,3500
677,3203,SVAY7S3TS,allow,3500
678,3203,HGKEF3NXZ,allow,3500
679,3203,PAAX6R5PK,allow,3500
680,3203,XDA1EWBZ8,allow,3500
681,3203,M2K5C4VEC,allow,3500
682,3203,KREVMZ01S,allow,3500
683,3203,88BF7HF8R,allow,3500
684,3203,PVT5V70GH,allow,3500
685,3203,NERGH9RAY,allow,3500
686,3203,3ZT1XCMGA,allow,3500
687,3203,AKMH93HD9,allow,3500
