SN,Gtin,Serial no,Status,Sending Status
55,5656,26FH4D3W8,allow,4000
56,5656,25PZP6W5H,allow,4000
57,5656,M4TMZ8WPM,allow,4000
58,5656,2CKNX3FRG,allow,4000
59,5656,ARF20GM09,allow,4000
60,5656,HS7454M17,allow,4000
61,5656,B4KE3DY8N,allow,4000
62,5656,ERZRXB4YE,allow,4000
63,5656,FGF2A60KE,allow,4000
64,5656,ECDTHX53S,allow,4000
65,5656,D09MRRZGG,allow,4000
66,5656,64N8RMZ16,allow,4000
67,5656,3B9Z9S747,allow,4000
68,5656,5PA79W7AY,allow,4000
69,5656,76DB8DVTV,allow,4000
70,5656,HMZZBW7SD,allow,4000
71,5656,S9WC0H6XS,allow,4000
72,5656,KMMBKH3PM,allow,4000
73,5656,TXBNGN940,allow,4000
74,5656,DMA004F61,allow,4000
75,5656,TFR20NP3H,allow,4000
76,5656,VPYFWC5HE,allow,4000
77,5656,YYVDAXNNK,allow,4000
78,5656,8N99RD340,allow,4000
79,5656,DRCN9Y5V4,allow,4000
80,5656,4C7RTXF4C,allow,4000
81,5656,3N2D15N8R,allow,4000
82,5656,3YV55C5S9,allow,4000
83,5656,GNRX07EN2,allow,4000
84,5656,MG4BY0D3W,allow,4000
85,5656,4427W5PWD,allow,4000
86,5656,TWHM89D9X,allow,4000
87,5656,104YASZV0,allow,4000
88,5656,TE3NMNN11,allow,4000
89,5656,B57Y4GFPF,allow,4000
90,5656,GR7SNKFDN,allow,4000
91,5656,3MDVSP1N6,allow,4000
92,5656,NW7CN5Y1A,allow,4000
93,5656,41D1YT1Y1,allow,4000
94,5656,19D56EC38,allow,4000
95,5656,YP310VYEG,allow,4000
96,5656,DF4V85V2D,allow,4000
97,5656,5FH3X9E24,allow,4000
98,5656,DMNAGMX98,allow,4000
99,5656,HK4KM2MT6,allow,4000
100,5656,5P21YW8KB,allow,4000
101,5656,29SRVVY79,allow,4000
102,5656,4DR497B27,allow,4000
103,5656,4NNAFY161,allow,4000
104,5656,R9T8WPXK3,allow,4000
105,5656,YXC5ZGEM4,allow,4000
106,5656,DBF5XVHCP,allow,4000
107,5656,2TT9CZD01,allow,4000
108,5656,589CPRYF6,allow,4000
109,5656,MRMZ3HPVK,allow,4000
110,5656,F5VC1C0FP,allow,4000
111,5656,F74FC4RPF,allow,4000
112,5656,Y4KRXDS1T,allow,4000
113,5656,B98P1MVR3,allow,4000
114,5656,VAF6V9G31,allow,4000
115,5656,3DKKNPGBN,allow,4000
116,5656,5S8FMVABZ,allow,4000
117,5656,4N13K21CZ,allow,4000
118,5656,G1S5XEY3S,allow,4000
119,5656,BRK15XNZH,allow,4000
120,5656,YFMK2ZG97,allow,4000
121,5656,5V1THDXVD,allow,4000
122,5656,80SK9NCC2,allow,4000
123,5656,78T8NCY59,allow,4000
124,5656,YMHHG458Y,allow,4000
125,5656,3EYKT1C0T,allow,4000
126,5656,4WME220M0,allow,4000
127,5656,9NF57V9M6,allow,4000
128,5656,7Y433EZCK,allow,4000
129,5656,NABN36DY1,allow,4000
130,5656,50Y4S02DD,allow,4000
131,5656,Y9XZ659VA,allow,4000
132,5656,DE60B01MW,allow,4000
133,5656,H3WTW19DW,allow,4000
134,5656,CAYV2FTA4,allow,4000
135,5656,WCE6ZHF4Z,allow,4000
136,5656,EN8HB508V,allow,4000
137,5656,1XV0B5K2H,allow,4000
138,5656,4HD132E74,allow,4000
139,5656,Y787EKEEM,allow,4000
140,5656,WBRE8FYH0,allow,4000
141,5656,NTGSPGYYB,allow,4000
142,5656,BK96A84XK,allow,4000
143,5656,KPCXN06NN,allow,4000
144,5656,VX0T58X5R,allow,4000
145,5656,9E971SABH,allow,4000
146,5656,Z5VVKNW0T,allow,4000
147,5656,6D0MK1XX7,allow,4000
148,5656,152VTMV33,allow,4000
149,5656,TB6RRZ169,allow,4000
150,5656,4ZDKY9G89,allow,4000
151,5656,HYXRZK3K4,allow,4000
152,5656,94C24FBZ1,allow,4000
153,5656,GT9D0S5N9,allow,4000
154,5656,2ABSG63E6,allow,4000
155,5656,S0EC5A221,allow,4000
156,5656,ZNA91S9D2,allow,4000
157,5656,S948KZ7PV,allow,4000
158,5656,ZGCRR84V1,allow,4000
159,5656,5N8046G0D,allow,4000
160,5656,6KYVARAX9,allow,4000
161,5656,ZG5MATG26,allow,4000
162,5656,4W3HXVNN2,allow,4000
163,5656,TXZSCV25W,allow,4000
164,5656,7RTTHG612,allow,4000
165,5656,DSXG7DZNB,allow,4000
166,5656,725NRTB5Y,allow,4000
167,5656,ZX3F209KM,allow,4000
168,5656,B6R3Z2FAV,allow,4000
169,5656,TPYPC66B0,allow,4000
170,5656,PGBYX6NGT,allow,4000
171,5656,2TK42TCY3,allow,4000
172,5656,HN03S953Y,allow,4000
173,5656,52XTKV84F,allow,4000
174,5656,KP7CKC698,allow,4000
175,5656,54RBZAG07,allow,4000
176,5656,G7K6A43C6,allow,4000
177,5656,HMW8G2P92,allow,4000
178,5656,GF78PDDZ3,allow,4000
179,5656,FM6M2YDR3,allow,4000
180,5656,EX32H1ZCS,allow,4000
181,5656,7BW3C7037,allow,4000
182,5656,DAXSMEN3Y,allow,4000
183,5656,PW31ECCPE,allow,4000
184,5656,MBRHABV5S,allow,4000
185,5656,CYRDBHS6K,allow,4000
186,5656,TAC3RVYZW,allow,4000
187,5656,SVN1VHC16,allow,4000
188,5656,9TGN39PPH,allow,4000
189,5656,DVVENKP1C,allow,4000
190,5656,BYEYK40EG,allow,4000
191,5656,D4Z0S8GHT,allow,4000
192,5656,7940CEW5K,allow,4000
193,5656,K27XWXEAV,allow,4000
194,5656,74ZWH92CR,allow,4000
195,5656,CZ25ABMSG,allow,4000
196,5656,WV08FSH90,allow,4000
197,5656,115KFFV5B,allow,4000
198,5656,PTGYFGVZX,allow,4000
199,5656,EV8Z4C2A5,allow,4000
200,5656,RNDSA0YSM,allow,4000
201,5656,XS5EZS2Y7,allow,4000
202,5656,4BVG4ARWX,allow,4000
203,5656,NEE1EG3FG,allow,4000
204,5656,SMYD560SD,allow,4000
205,5656,1N5ZMN2ER,allow,4000
206,5656,Z3WT3K8R1,allow,4000
207,5656,G47ZMS37M,allow,4000
208,5656,K6SN1THBM,allow,4000
209,5656,MAATG8YDC,allow,4000
210,5656,R2B45N7EP,allow,4000
211,5656,140W0M8R9,allow,4000
212,5656,RZM1SKZNW,allow,4000
213,5656,EZDC9A3AV,allow,4000
214,5656,41AKF2Z4T,allow,4000
215,5656,B8GR58P49,allow,4000
216,5656,F6SPX452A,allow,4000
217,5656,PG0CMDW11,allow,4000
218,5656,FGXY55C4G,allow,4000
219,5656,FWTBHZ04R,allow,4000
220,5656,RBRYBRE6A,allow,4000
221,5656,RZP4BCG4R,allow,4000
222,5656,XN4P4KHGY,allow,4000
223,5656,AP34AEDXM,allow,4000
224,5656,FA4R5MMWK,allow,4000
225,5656,TWWB8X5Z1,allow,4000
226,5656,A0E3VRE8A,allow,4000
227,5656,10EY16HRA,allow,4000
228,5656,K66VRR8V8,allow,4000
229,5656,WP251D9W9,allow,4000
230,5656,GH845ZH6F,allow,4000
231,5656,2YGRCTX1D,allow,4000
232,5656,RSA4YNRNE,allow,4000
233,5656,CK9FK2CBX,allow,4000
234,5656,D32VG3S16,allow,4000
235,5656,H4T90FYB6,allow,4000
236,5656,1C25F25ZR,allow,4000
237,5656,EG5AHPMKT,allow,4000
238,5656,Y7ZYP7PHT,allow,4000
239,5656,1XR0ZF62N,allow,4000
240,5656,PPXE13V78,allow,4000
241,5656,ECV2Z7EV0,allow,4000
242,5656,Y8P9HD7M9,allow,4000
243,5656,H5CS8XX0A,allow,4000
244,5656,XPDPYCH8S,allow,4000
245,5656,8G6XYK2ZF,allow,4000
246,5656,9HB5RHSKN,allow,4000
247,5656,SXDBHPYPC,allow,4000
248,5656,DT86EM8KV,allow,4000
249,5656,H96ZP4A0P,allow,4000
250,5656,SZSE4CZV5,allow,4000
251,5656,X2VZ59G45,allow,4000
252,5656,ADMTFA08D,allow,4000
253,5656,D9PVMC92V,allow,4000
254,5656,5D0SXS0HW,allow,4000
255,5656,YXC1APGCC,allow,4000
256,5656,5CFZT0RAT,allow,4000
257,5656,GXW33719H,allow,4000
258,5656,ABNVB0RXN,allow,4000
259,5656,81KF9CGZG,allow,4000
260,5656,RKBRM37G5,allow,4000
261,5656,3YF4ZHVZN,allow,4000
262,5656,EKPVB6BMZ,allow,4000
263,5656,6MND58GA8,allow,4000
264,5656,XY47GYWR5,allow,4000
265,5656,AX38348RF,allow,4000
266,5656,10AB5TGGD,allow,4000
267,5656,F546D2FPK,allow,4000
268,5656,VRG268DW0,allow,4000
269,5656,ZMXP7RDNV,allow,4000
270,5656,KKB5NE9MZ,allow,4000
271,5656,XC20MK34T,allow,4000
272,5656,X707V6ERE,allow,4000
273,5656,V0DFYC0NN,allow,4000
274,5656,B97V2NDMX,allow,4000
275,5656,D4XEYHDSV,allow,4000
276,5656,P0MS04MRR,allow,4000
277,5656,HZZSWT697,allow,4000
278,5656,4KH95W3P8,allow,4000
279,5656,RGY68XV1S,allow,4000
280,5656,WRRH5SPKZ,allow,4000
281,5656,XSGF7G1F5,allow,4000
282,5656,W85F0602P,allow,4000
283,5656,EKPA0B3VX,allow,4000
284,5656,V92WG1Z6F,allow,4000
285,5656,80X1SKVW7,allow,4000
286,5656,TC0T2NBXE,allow,4000
287,5656,PDNW7ZXTM,allow,4000
288,5656,WMGB0KYYA,allow,4000
289,5656,FG93N56D3,allow,4000
290,5656,GGGG19YG2,allow,4000
291,5656,NRRSASZWT,allow,4000
292,5656,8TG65DHZ0,allow,4000
293,5656,RK7FY37AZ,allow,4000
294,5656,7AYRDBE3T,allow,4000
295,5656,7CA248GAA,allow,4000
296,5656,94A786350,allow,4000
297,5656,YV066VVXE,allow,4000
298,5656,WBDXFTGVH,allow,4000
299,5656,YFXPSNEGB,allow,4000
300,5656,F2M3KF0C0,allow,4000
301,5656,7GY00DCVP,allow,4000
302,5656,5P1CEY23G,allow,4000
303,5656,SBCPVB5BA,allow,4000
304,5656,SM2HZEH63,allow,4000
305,5656,75ST600PH,allow,4000
306,5656,GKX35DX1D,allow,4000
307,5656,XPTF5H10A,allow,4000
308,5656,NR6D8RW6E,allow,4000
309,5656,HFBYACPBS,allow,4000
310,5656,N8H5R7F5M,allow,4000
311,5656,V2M7FWYD0,allow,4000
312,5656,SWHGG35NF,allow,4000
313,5656,G9NKBRX0R,allow,4000
314,5656,PV1X7ERD7,allow,4000
315,5656,CR1FM248P,allow,4000
316,5656,D78PN70BE,allow,4000
317,5656,53X3VBTRB,allow,4000
318,5656,V6G6MF1SW,allow,4000
319,5656,SZ18S2Y2V,allow,4000
320,5656,V6WTMXPBV,allow,4000
321,5656,5XS8BTMC1,allow,4000
322,5656,XTDA7E6MK,allow,4000
323,5656,AX595G36Y,allow,4000
324,5656,4FP018VY4,allow,4000
325,5656,Y1CNHW90W,allow,4000
326,5656,FGR6B91NW,allow,4000
327,5656,XR8MXM45A,allow,4000
328,5656,2ZRKFH9EG,allow,4000
329,5656,MSSK5EHPR,allow,4000
330,5656,ZVEDA5EHE,allow,4000
331,5656,ZX42BN1VS,allow,4000
332,5656,DZ9Z3YSBB,allow,4000
333,5656,DH4YAX348,allow,4000
334,5656,GDZFWKZ5G,allow,4000
335,5656,WPPXSYK09,allow,4000
336,5656,CYK54B4BF,allow,4000
337,5656,X6E5WXRY5,allow,4000
338,5656,CZFSZP9AR,allow,4000
339,5656,VB0GAWRSY,allow,4000
340,5656,N2N83TX1C,allow,4000
341,5656,XCRE53G9S,allow,4000
342,5656,GRKXRVA22,allow,4000
343,5656,54KP91NBF,allow,4000
344,5656,5ZVHV39BM,allow,4000
345,5656,RHXG0DAKS,allow,4000
346,5656,GPNXXTM7C,allow,4000
347,5656,XEBK5AGT8,allow,4000
348,5656,ZD3CS8BYV,allow,4000
349,5656,38CDC7W6B,allow,4000
350,5656,C2KFVNCHC,allow,4000
351,5656,H92NP13YZ,allow,4000
352,5656,KRVFAA09F,allow,4000
353,5656,V1AVCN70D,allow,4000
354,5656,GETPFVGT3,allow,4000
355,5656,BEYSZAT8X,allow,4000
356,5656,184265HGZ,allow,4000
357,5656,DX99CG9ZF,allow,4000
358,5656,HSMGKA0Y1,allow,4000
359,5656,R598AXZ1W,allow,4000
360,5656,CVD9632B1,allow,4000
361,5656,YN79F745Z,allow,4000
362,5656,AYBHR6HKT,allow,4000
363,5656,ERGR7H3EZ,allow,4000
364,5656,B4HZP2C3N,allow,4000
365,5656,W9Z59EVS3,allow,4000
366,5656,CH1PESY8M,allow,4000
367,5656,BWX9VT5K2,allow,4000
368,5656,BXCDW1GC2,allow,4000
369,5656,2H1T2CC5E,allow,4000
370,5656,NSBPV9K6N,allow,4000
371,5656,CVAEK651X,allow,4000
372,5656,NB1PFW0RT,allow,4000
373,5656,DBFMTKS90,allow,4000
374,5656,ZB6NEEC60,allow,4000
375,5656,SZ8VVGSE4,allow,4000
376,5656,410THRK2D,allow,4000
377,5656,HHKGY4WSK,allow,4000
378,5656,C37YSX8R6,allow,4000
379,5656,3FH82276B,allow,4000
380,5656,9ATY8VANZ,allow,4000
381,5656,7ZD4CK5TE,allow,4000
382,5656,VH426396A,allow,4000
383,5656,5APV650TS,allow,4000
384,5656,Y9TF8DZPY,allow,4000
385,5656,WRG3CYG9V,allow,4000
386,5656,GDP9R7R4W,allow,4000
387,5656,WVZ3YAR1G,allow,4000
388,5656,EXZ67BGGC,allow,4000
389,5656,ZPH8BV8Z5,allow,4000
390,5656,415A6E8P4,allow,4000
391,5656,BB3HXD60T,allow,4000
392,5656,TMSEC5ZH0,allow,4000
393,5656,VTG81GARN,allow,4000
394,5656,KPSNA5PDN,allow,4000
395,5656,W89RK5KXP,allow,4000
396,5656,6AARH75Y6,allow,4000
397,5656,8TXCHV4AR,allow,4000
398,5656,N9F67HTYM,allow,4000
399,5656,E085ZPW3N,allow,4000
400,5656,1SVYG9C87,allow,4000
401,5656,12F29GGDH,allow,4000
402,5656,EPK6DA1NS,allow,4000
403,5656,900G0HXR7,allow,4000
404,5656,T9VZV0VKZ,allow,4000
405,5656,V27HVYZGN,allow,4000
406,5656,ZC9EA4SHF,allow,4000
407,5656,8VMFX9W4G,allow,4000
408,5656,57MHRH6XA,allow,4000
409,5656,32VH5F831,allow,4000
410,5656,RKZHRDGFE,allow,4000
411,5656,4TF87MK83,allow,4000
412,5656,Y5GXH16WF,allow,4000
413,5656,XAK1BERPB,allow,4000
414,5656,CCWN53TMD,allow,4000
415,5656,7SX3427S4,allow,4000
416,5656,1E131HNT3,allow,4000
417,5656,XY9TTAH7K,allow,4000
418,5656,PYB4RDB8M,allow,4000
419,5656,A8W7KSXV4,allow,4000
420,5656,FPNFC844N,allow,4000
421,5656,MS55C5X7F,allow,4000
422,5656,G6MBFH243,allow,4000
423,5656,437S118TW,allow,4000
424,5656,ZV93K5NCE,allow,4000
425,5656,H146TFKRD,allow,4000
426,5656,W3XRG8BPZ,allow,4000
427,5656,7B7H1PY9K,allow,4000
428,5656,ZEZD9G9K4,allow,4000
429,5656,Z37CVMNKP,allow,4000
430,5656,P366HBTN6,allow,4000
431,5656,9V465CWF5,allow,4000
432,5656,M1NR78TY4,allow,4000
433,5656,FMD7PTNBA,allow,4000
434,5656,P3MSHK18G,allow,4000
435,5656,P1FC7TRVB,allow,4000
436,5656,XH3F90G43,allow,4000
437,5656,7PEF6S76T,allow,4000
438,5656,9S3ZDPZEB,allow,4000
439,5656,ZE3Y7MFTG,allow,4000
440,5656,62F77N28V,allow,4000
441,5656,XPMC22F0S,allow,4000
442,5656,YYH1K8P7V,allow,4000
443,5656,NZCRS03M8,allow,4000
444,5656,C6CY23PV4,allow,4000
445,5656,C3RS9SXE5,allow,4000
446,5656,T5DKGXXTH,allow,4000
447,5656,4CGRFCCAB,allow,4000
448,5656,R7T8NZFHK,allow,4000
449,5656,N8X4057Z2,allow,4000
450,5656,X4SAX6CBM,allow,4000
451,5656,XEPEXDV5C,allow,4000
452,5656,EYN2T5WXH,allow,4000
453,5656,RWBCVEKVB,allow,4000
454,5656,GVFBXY132,allow,4000
455,5656,ACPAGESC0,allow,4000
456,5656,RXT3GB8SD,allow,4000
457,5656,DS40KZZ9Y,allow,4000
458,5656,A99TAVNND,allow,4000
459,5656,K9X68X7V6,allow,4000
460,5656,DRDYB39F4,allow,4000
461,5656,65RHT23YM,allow,4000
462,5656,41TG40NR8,allow,4000
463,5656,2D227M9V6,allow,4000
464,5656,RRX61GEG2,allow,4000
465,5656,AHG7GM1KP,allow,4000
466,5656,BDKAASB0S,allow,4000
467,5656,2SHKENH1E,allow,4000
468,5656,RAK1Z2T2G,allow,4000
469,5656,T9CVR6FCP,allow,4000
470,5656,C23MCZ319,allow,4000
471,5656,4FAC61VDM,allow,4000
472,5656,B89CTETV8,allow,4000
473,5656,2SW7YD4TT,allow,4000
474,5656,WKGPD062S,allow,4000
475,5656,8N5Z8HXH3,allow,4000
476,5656,CZ2VH4G1N,allow,4000
477,5656,FPE0C98VT,allow,4000
478,5656,FR3Y03GFS,allow,4000
479,5656,G10N0KEHA,allow,4000
480,5656,K41C254S7,allow,4000
481,5656,SR1A6S1AZ,allow,4000
482,5656,C4STK50M8,allow,4000
483,5656,P7E54XF4K,allow,4000
484,5656,S36XP9MS3,allow,4000
485,5656,MDWHBSTGW,allow,4000
486,5656,R0ZZN1VWW,allow,4000
487,5656,VGSG4DWVD,allow,4000
488,5656,AYPPR1P80,allow,4000
489,5656,E5S2EADXV,allow,4000
490,5656,SFP7HKZAT,allow,4000
491,5656,68RCD4KDW,allow,4000
492,5656,FRWB4SDWB,allow,4000
493,5656,C6E19E1SV,allow,4000
494,5656,EAXK5CKS0,allow,4000
495,5656,SK5B2TFDE,allow,4000
496,5656,DE93YYBN6,allow,4000
497,5656,VAZ4Y1FH6,allow,4000
498,5656,5839MBPZZ,allow,4000
499,5656,C2627G9WD,allow,4000
500,5656,GG2V2R354,allow,4000
501,5656,D53A7W3VN,allow,4000
502,5656,G8Z4YX1BA,allow,4000
503,5656,500NVM507,allow,4000
504,5656,G2C3FGW1F,allow,4000
505,5656,AEB6E87F2,allow,4000
506,5656,3P7MMC05G,allow,4000
507,5656,9A1CRSWYK,allow,4000
508,5656,CZC6XPCCM,allow,4000
509,5656,3BVCCXZEA,allow,4000
510,5656,A39TWF1W9,allow,4000
511,5656,ER4NTRRZB,allow,4000
512,5656,CR0KBPXX8,allow,4000
513,5656,GCXMWTD8P,allow,4000
514,5656,P8EMET4W2,allow,4000
515,5656,VTK8DTHN2,allow,4000
516,5656,76E88BZF7,allow,4000
517,5656,DV27ATANN,allow,4000
518,5656,B5ZA617M1,allow,4000
519,5656,F5280F6ZG,allow,4000
520,5656,6K43VE37N,allow,4000
521,5656,2V716CHSW,allow,4000
522,5656,NC836689X,allow,4000
523,5656,1RM633GG0,allow,4000
524,5656,EHRZZ44WE,allow,4000
525,5656,9G9H4WK6W,allow,4000
526,5656,PE20CRAAB,allow,4000
527,5656,6WH30WKTK,allow,4000
528,5656,P92Z8F6MF,allow,4000
529,5656,AAP29WA6E,allow,4000
530,5656,75XWV4E4Z,allow,4000
531,5656,RBXTKBF45,allow,4000
532,5656,GB46H36GX,allow,4000
533,5656,F6EPD5G1R,allow,4000
534,5656,PZ5ST6DN8,allow,4000
535,5656,GP5KH50HB,allow,4000
536,5656,X2TZ59CG6,allow,4000
537,5656,MVENHKKNR,allow,4000
538,5656,MPVD66KH4,allow,4000
539,5656,VR0RMXTVG,allow,4000
540,5656,MBMEHGP8V,allow,4000
541,5656,XY4AW2EV7,allow,4000
542,5656,PG671V1GT,allow,4000
543,5656,5ASDVDCCV,allow,4000
544,5656,ZR5RCEG9Z,allow,4000
545,5656,2K02YFVMZ,allow,4000
546,5656,7821VKF7K,allow,4000
547,5656,4G9NDA26A,allow,4000
548,5656,KECSWWX8M,allow,4000
549,5656,4CWVP6WXN,allow,4000
550,5656,HVNVMFYKM,allow,4000
551,5656,4EV0K15ZP,allow,4000
552,5656,7VV3FMSXN,allow,4000
553,5656,V2NGKB5G1,allow,4000
554,5656,FANYERVHT,allow,4000
555,5656,5TK35XBVN,allow,4000
556,5656,HZP21B706,allow,4000
557,5656,VC9GG43PP,allow,4000
558,5656,6YPC743V0,allow,4000
559,5656,GV1TEAX2T,allow,4000
560,5656,1NNWM7G2H,allow,4000
561,5656,2V1DC04V3,allow,4000
562,5656,S3ZHEPKAC,allow,4000
563,5656,1FTV9YM36,allow,4000
564,5656,MS2S4RKT8,allow,4000
565,5656,WPKX47872,allow,4000
566,5656,NHRPCDSCF,allow,4000
567,5656,RT4E1DYTF,allow,4000
568,5656,1XG8YW46S,allow,4000
569,5656,6G2SF27MT,allow,4000
570,5656,297BEW3KK,allow,4000
571,5656,29WA0S944,allow,4000
572,5656,2S9RS3MS0,allow,4000
573,5656,11RAARW84,allow,4000
574,5656,4PG9DPBE8,allow,4000
575,5656,MFYYSGYHZ,allow,4000
576,5656,6NYFRXV1G,allow,4000
577,5656,D4R0N4BRF,allow,4000
578,5656,59FS5YKRD,allow,4000
579,5656,5R7ZR7HA7,allow,4000
580,5656,K2SYBZ4NF,allow,4000
581,5656,ES176VE7T,allow,4000
582,5656,GXY516CZ4,allow,4000
583,5656,S4DMV4YHC,allow,4000
584,5656,6M24Y3D3E,allow,4000
585,5656,YB5S3CK27,allow,4000
586,5656,4113W2E2F,allow,4000
587,5656,3PE8P422R,allow,4000
588,5656,69RAT5XHB,allow,4000
589,5656,1HP4FY9EM,allow,4000
590,5656,DM3H8FKW9,allow,4000
591,5656,VGN6FDXFY,allow,4000
592,5656,DZXSN8CGG,allow,4000
593,5656,ZAEF3HGXW,allow,4000
594,5656,V6NGP3EXS,allow,4000
595,5656,8KYR17ZYB,allow,4000
596,5656,434SM5YDR,allow,4000
597,5656,RMDKB1P6B,allow,4000
598,5656,6WYAXA5Y1,allow,4000
599,5656,54MX4YE12,allow,4000
600,5656,73MRK0BGZ,allow,4000
601,5656,4NR1VSGTG,allow,4000
602,5656,V36SSV27K,allow,4000
603,5656,CXFF2VFDB,allow,4000
604,5656,A46RZGD1T,allow,4000
605,5656,DBM5VZ4GG,allow,4000
606,5656,8ABG7ZPW8,allow,4000
607,5656,RFMTCT7T7,allow,4000
608,5656,V4M9MTSNH,allow,4000
609,5656,4Y01X6Z4F,allow,4000
610,5656,WYT1YWF5S,allow,4000
611,5656,FAEMVRA5R,allow,4000
612,5656,YY8R8R3GB,allow,4000
613,5656,EZ10DX3GD,allow,4000
614,5656,CCY5DERD1,allow,4000
615,5656,R4YDF2WDK,allow,4000
616,5656,C7G0AMWG3,allow,4000
617,5656,2WKCFFV8E,allow,4000
618,5656,WRNHETA61,allow,4000
619,5656,964KWN26W,allow,4000
620,5656,890RN56WW,allow,4000
621,5656,XNYAHTSS9,allow,4000
622,5656,G36MHKR9D,allow,4000
623,5656,VY13CNDGZ,allow,4000
624,5656,DA3YND590,allow,4000
625,5656,BFYFNZA8N,allow,4000
626,5656,5TZ53KF1D,allow,4000
627,5656,W74RXZV20,allow,4000
628,5656,KZE89783D,allow,4000
629,5656,N0F2M2TZV,allow,4000
630,5656,AKHB5CMKE,allow,4000
631,5656,5PG6EY4TW,allow,4000
632,5656,8YZT9ZETP,allow,4000
633,5656,E250K9T87,allow,4000
634,5656,X7A042RMS,allow,4000
635,5656,4GDA7D7ZE,allow,4000
636,5656,SG7ZK16C5,allow,4000
637,5656,3HE5C2VMA,allow,4000
638,5656,8FV4D8GHX,allow,4000
639,5656,PM7ZPCSZ4,allow,4000
640,5656,59T71XGM4,allow,4000
641,5656,ZAA7TGEE6,allow,4000
642,5656,XGPHXEC0F,allow,4000
643,5656,AD74PC207,allow,4000
644,5656,WWHNGWXDE,allow,4000
645,5656,HGPTZ3NT4,allow,4000
646,5656,1ZFA6SZFN,allow,4000
647,5656,7TM0CN3TD,allow,4000
648,5656,GR6BEMKSE,allow,4000
649,5656,SS4EP0TH2,allow,4000
650,5656,2ZRABGTPD,allow,4000
651,5656,THF7D1AX5,allow,4000
652,5656,CV5T9YM0F,allow,4000
653,5656,R2C15YDEM,allow,4000
654,5656,W3DRY71YY,allow,4000
655,5656,WBTE0NTAR,allow,4000
656,5656,W0K2ZGY0A,allow,4000
657,5656,SWZCCNF67,allow,4000
658,5656,8VDE3GSHC,allow,4000
659,5656,HEMZZKWPD,allow,4000
660,5656,832PFT529,allow,4000
661,5656,B11H8N816,allow,4000
662,5656,VW91R7YR0,allow,4000
663,5656,N4TCF5CK8,allow,4000
664,5656,X490CBB8M,allow,4000
665,5656,SSTSDFN2E,allow,4000
666,5656,BCEPESCNA,allow,4000
667,5656,HY9MA5S3D,allow,4000
668,5656,D3KNP91S2,allow,4000
669,5656,BFWH28A25,allow,4000
670,5656,7CA7S8YPV,allow,4000
671,5656,581F98XNK,allow,4000
672,5656,5N8H4DGSB,allow,4000
673,5656,10SSWA2F3,allow,4000
674,5656,W7H6478SZ,allow,4000
675,5656,DXTM9Z6M4,allow,4000
676,5656,B8P7GRRBK,allow,4000
677,5656,SVAY7S3TS,allow,4000
678,5656,HGKEF3NXZ,allow,4000
679,5656,PAAX6R5PK,allow,4000
680,5656,XDA1EWBZ8,allow,4000
681,5656,M2K5C4VEC,allow,4000
682,5656,KREVMZ01S,allow,4000
683,5656,88BF7HF8R,allow,4000
684,5656,PVT5V70GH,allow,4000
685,5656,NERGH9RAY,allow,4000
686,5656,3ZT1XCMGA,allow,4000
687,5656,AKMH93HD9,allow,4000
