SN,Gtin,Serial no,Status
1388,9008,CMVGCN6MP,notallow
1389,9008,9140448ZS,notallow
1390,9008,ZAW3Y4T8H,notallow
1391,9008,7SRVC9093,notallow
1392,9008,92GDCCG69,notallow
1393,9008,MN84WXPF0,notallow
1394,9008,3BWDA50SW,notallow
1395,9008,9B3F7203P,notallow
1396,9008,K73AXW02N,notallow
1397,9008,Z2HYGYXAA,notallow
1398,9008,74AKTRW83,notallow
1399,9008,HDC1FV5Y1,notallow
1400,9008,7TAYV826T,notallow
1401,9008,NHW3M8KGR,notallow
1402,9008,SR5T23VBD,notallow
1403,9008,7YGDX5F45,notallow
1404,9008,S4RC7NR9D,notallow
1405,9008,B4X3FY9Z3,notallow
1406,9008,MMD352T8F,notallow
1407,9008,V8D1C5VH0,notallow
1408,9008,BV72D50VZ,notallow
1409,9008,VVDP0MCPK,notallow
1410,9008,Z1EEEAPWZ,notallow
1411,9008,ZND1R4S9T,notallow
1412,9008,AF2VZ6FDW,notallow
1413,9008,WV7779CA2,notallow
1414,9008,ECSKFEP9C,notallow
1415,9008,EEEWF0NPP,notallow
1416,9008,D58NCS4X7,notallow
1417,9008,6MRR973WS,notallow
1418,9008,A7YY0KZYH,notallow
1419,9008,M6R4T1591,notallow
1420,9008,4XFSPD89S,notallow
1421,9008,CT98EGPX4,notallow
1422,9008,2PK6GW9WR,notallow
1423,9008,BRF7F4MH2,notallow
1424,9008,95M8PCV3M,notallow
1425,9008,VNXM3HG30,notallow
1426,9008,VAX1K215B,notallow
1427,9008,MYA1EN3C4,notallow
1428,9008,K1WH43MSG,notallow
1429,9008,TP826DM6E,notallow
1430,9008,GCDP9B6B1,notallow
1431,9008,4N2N1306M,notallow
1432,9008,XX8539HWV,notallow
1433,9008,2CAHS9KFA,notallow
1434,9008,A4DSFN2N1,notallow
1435,9008,R1ZSD4DHV,notallow
1436,9008,C7GBPN09H,notallow
1437,9008,HPA061Y56,notallow
1438,9008,MDTGM24PC,notallow
1439,9008,K71WN13Y4,notallow
1440,9008,DT2C8V1WN,notallow
1441,9008,CB8Z9SSWB,notallow
1442,9008,52B0PK8XC,notallow
1443,9008,G1AY0XVTY,notallow
1444,9008,DBSPKTKFK,notallow
1445,9008,K82941VP6,notallow
1446,9008,Z65CN71ZX,notallow
1447,9008,EEXZAM441,notallow
1448,9008,R9WB2K56N,notallow
1449,9008,BZ30WETTT,notallow
1450,9008,7M8P685M3,notallow
1451,9008,AMYT7SK1X,notallow
1452,9008,7XA65P858,notallow
1453,9008,YYM9CT7FZ,notallow
1454,9008,FDZ14SC24,notallow
1455,9008,5RHGK82WZ,notallow
1456,9008,R6WSWFGZR,notallow
1457,9008,NG5Y8X57E,notallow
1458,9008,ZGMGM8YGE,notallow
1459,9008,FHF2YR9G6,notallow
1460,9008,FVCYKMF11,notallow
1461,9008,1A027Z41V,notallow
1462,9008,W9EH2TEHH,notallow
1463,9008,74FAEB7YM,notallow
1464,9008,9RZ1ZDZAE,notallow
1465,9008,BSEC8ER1D,notallow
1466,9008,91NZRX967,notallow
1467,9008,378X60G1T,notallow
1468,9008,ZNN593W4X,notallow
1469,9008,9V1S1E8A9,notallow
1470,9008,DZCY7NY3E,notallow
1471,9008,BAT04TVHH,notallow
1472,9008,GKN0HR8C2,notallow
1473,9008,9BPFV6XGW,notallow
1474,9008,NFHXWZ0RT,notallow
1475,9008,7A5N07NVH,notallow
1476,9008,STAW7RF2T,notallow
1477,9008,7316ZT1GD,notallow
1478,9008,34HMTKZNT,notallow
1479,9008,Y2GPNKWHP,notallow
1480,9008,PHGRVKY9E,notallow
1481,9008,N449SK3R5,notallow
1482,9008,ZKKTSKGEX,notallow
1483,9008,TYCH5CGTT,notallow
1484,9008,HKYZ6DMYT,notallow
1485,9008,MBFD77WZN,notallow
1486,9008,N5HCV8ES6,notallow
1487,9008,F7MH18W77,notallow
1488,9008,VWBVCF837,notallow
1489,9008,83GAZM341,notallow
1490,9008,6EGNY0KX2,notallow
1491,9008,839M9A9RC,notallow
1492,9008,GCACA364S,notallow
1493,9008,TR820YP7T,notallow
1494,9008,VF338FKGC,notallow
1495,9008,FVD68CXHS,notallow
1496,9008,2WXK196CZ,notallow
1497,9008,5GW132D0M,notallow
1498,9008,MS33E19V6,notallow
1499,9008,VD1113B92,notallow
1500,9008,MK0GZZX2B,notallow
1501,9008,N347P6CRG,notallow
1502,9008,VBF0YSZ5N,notallow
1503,9008,CR6DDZK56,notallow
1504,9008,AGTRP9W1B,notallow
1505,9008,DYET4H1TK,notallow
1506,9008,8M6DCKGC5,notallow
1507,9008,N7Y6NNV58,notallow
1508,9008,NRNYRV0P0,notallow
1509,9008,7Z8E7GEFB,notallow
1510,9008,R265G26HH,notallow
1511,9008,BXV1YPR3T,notallow
1512,9008,ETEA75VBC,notallow
1513,9008,SK7Z3RP1A,notallow
1514,9008,RA87TA0T0,notallow
1515,9008,46RWFM7R2,notallow
1516,9008,FRA962YF2,notallow
1517,9008,DKK08AF46,notallow
1518,9008,FRSH1T63C,notallow
1519,9008,VSHDYMSCK,notallow
1520,9008,2VHVSF932,notallow
1521,9008,27TVSF4BT,notallow
1522,9008,CVRFS8025,notallow
1523,9008,4KAY2MN1X,notallow
1524,9008,AYY11GRH6,notallow
1525,9008,GMMCVBXZ8,notallow
1526,9008,D05TP5XZW,notallow
1527,9008,A0E35V509,notallow
1528,9008,WCKVRG5S9,notallow
1529,9008,G52WE9EFD,notallow
1530,9008,EB0DPCP46,notallow
1531,9008,7G174YWB1,notallow
1532,9008,KNWTT83AA,notallow
1533,9008,NGGNTXDBB,notallow
1534,9008,302YRP76X,notallow
1535,9008,XXGC1NXAX,notallow
1536,9008,VAY2HNGTZ,notallow
1537,9008,TMT68ZTCR,notallow
1538,9008,FR579DC1P,notallow
1539,9008,TC3S1TFP2,notallow
1540,9008,2CCZ1H23Z,notallow
1541,9008,TEBN32K21,notallow
1542,9008,2RX5XKBGF,notallow
1543,9008,1FFK9FFR1,notallow
1544,9008,5R1AV3F17,notallow
1545,9008,PCBM35P13,notallow
1546,9008,VVYFW8CR2,notallow
1547,9008,E4W46ZKAP,notallow
1548,9008,5ZMHKD9P9,notallow
1549,9008,X4H6AE3C1,notallow
1550,9008,VWVMEVP30,notallow
1551,9008,3YZ32HV1T,notallow
1552,9008,3383VZ2W7,notallow
1553,9008,3T9GMXX1M,notallow
1554,9008,B2MTRS676,notallow
1555,9008,P7GH4CVCB,notallow
1556,9008,80PVRXYNY,notallow
1557,9008,86ETMR7RC,notallow
1558,9008,RDBE2CCV1,notallow
1559,9008,TXZ3ZP7X3,notallow
1560,9008,7MX29SZZP,notallow
1561,9008,T95P232MD,notallow
1562,9008,1CEXK71VA,notallow
1563,9008,SE5MCFZCB,notallow
1564,9008,T3B2NCE7K,notallow
1565,9008,5DKDH5MH3,notallow
1566,9008,4TCK1XWYS,notallow
1567,9008,WEYY594S6,notallow
1568,9008,KK3F5WG5Y,notallow
1569,9008,RGWWERS6B,notallow
1570,9008,A6T1VPK5X,notallow
1571,9008,G41AE8BDZ,notallow
1572,9008,FB63AKFG7,notallow
1573,9008,NAB1MMRTM,notallow
1574,9008,7X4FZVXV0,notallow
1575,9008,72NRC3HMD,notallow
1576,9008,P70C267FE,notallow
1577,9008,ZYSPVMF8H,notallow
1578,9008,BXRTMSG5Z,notallow
1579,9008,CWNWG8YXZ,notallow
1580,9008,BE6E73KT8,notallow
1581,9008,S3N3NCMAZ,notallow
1582,9008,19YMP5TSN,notallow
1583,9008,7XGTB0SFV,notallow
1584,9008,86FTG7NF7,notallow
1585,9008,KAF3VGSGA,notallow
1586,9008,RRXNX0ZT3,notallow
1587,9008,8DSTKP4GC,notallow
1588,9008,54N8WNEE9,notallow
1589,9008,8CX2FR0X2,notallow
1590,9008,58XPMR4VD,notallow
1591,9008,X1Y4XKV7C,notallow
1592,9008,VAZEHGN85,notallow
1593,9008,DY6AKKT7P,notallow
1594,9008,YFX2CZ34S,notallow
1595,9008,ABVMM95TV,notallow
1596,9008,DDNZTWPW5,notallow
1597,9008,1X1D14FEW,notallow
1598,9008,C5357RWFS,notallow
1599,9008,XT894R6RV,notallow
1600,9008,HFBN28FY5,notallow
1601,9008,S2WFPXZ3R,notallow
1602,9008,SMH5PY6S5,notallow
1603,9008,3H9GZTTP0,notallow
1604,9008,2EPZG7DR8,notallow
1605,9008,RTMT8HVAC,notallow
1606,9008,VPRTAYSF3,notallow
1607,9008,W6F22X59P,notallow
1608,9008,3P68GX2PE,notallow
1609,9008,DZP549A58,notallow
1610,9008,BBHZZD6SK,notallow
1611,9008,K2FKRV11E,notallow
1612,9008,7P3GX8AFK,notallow
1613,9008,9HK8B7KED,notallow
1614,9008,ZD0RKB1SZ,notallow
1615,9008,NANZ5CGCV,notallow
1616,9008,BE365Z53C,notallow
1617,9008,290HNAF1E,notallow
1618,9008,FV263FYPP,notallow
1619,9008,C1C1PZ4RS,notallow
1620,9008,1V022WBH6,notallow
1621,9008,W228ETAWR,notallow
1622,9008,4T9WRF10C,notallow
1623,9008,BP3PW4927,notallow
1624,9008,26W6ZCM5D,notallow
1625,9008,V98BTPNDG,notallow
1626,9008,WPNMA8DDV,notallow
1627,9008,RX47PN5S2,notallow
1628,9008,69M4B6T18,notallow
1629,9008,PTMZHGDZD,notallow
1630,9008,XCR9MRPHC,notallow
1631,9008,550RZ4WBG,notallow
1632,9008,E45W5CZ6D,notallow
1633,9008,N7C5VE07W,notallow
1634,9008,MFE5MF3NA,notallow
1635,9008,P8M6KCPAM,notallow
1636,9008,EDB7C0E1E,notallow
1637,9008,GEZW6B63R,notallow
1638,9008,HRV7SZ23W,notallow
1639,9008,TPN4WDTEB,notallow
1640,9008,YS845ENXW,notallow
1641,9008,WTWWA232C,notallow
1642,9008,P9X945PM0,notallow
1643,9008,2ENDSSGS8,notallow
1644,9008,H89MBCWNX,notallow
1645,9008,1RMPVAS1R,notallow
1646,9008,D7DGEX6AM,notallow
1647,9008,NZT2PT9Z2,notallow
1648,9008,XWT531G55,notallow
1649,9008,7F1AT69M1,notallow
1650,9008,AM4TWZ3G3,notallow
1651,9008,3RWC6ZGWE,notallow
1652,9008,NZ8RNXFYN,notallow
1653,9008,KG554WVFZ,notallow
1654,9008,N1TE1SN07,notallow
1655,9008,1D0A6NG1S,notallow
1656,9008,D1S8M01PT,notallow
1657,9008,M1S42EE6Z,notallow
1658,9008,GGC46SNWB,notallow
1659,9008,6S9Y6T4PE,notallow
1660,9008,CPT3HYXWT,notallow
1661,9008,KHY3V9DX1,notallow
1662,9008,DDFGZ0WYZ,notallow
1663,9008,D5E4EYR7E,notallow
1664,9008,M2V7AS87V,notallow
1665,9008,3N3ZM3W32,notallow
1666,9008,4PZDFZHRK,notallow
1667,9008,YY146G502,notallow
1668,9008,BFX9FVKA8,notallow
1669,9008,NYH2BDMG4,notallow
1670,9008,VKX8MPH9R,notallow
1671,9008,4A4N7BBWW,notallow
1672,9008,SW78WHYNG,notallow
1673,9008,M98N8C1CZ,notallow
1674,9008,6NKRZS7P2,notallow
1675,9008,FG1H20M2N,notallow
1676,9008,90CTZHZSV,notallow
1677,9008,ZE1875D01,notallow
1678,9008,MNRNACHKA,notallow
1679,9008,BKHW9Z0YR,notallow
1680,9008,1XK6YYSN7,notallow
1681,9008,YWNASYGEZ,notallow
1682,9008,WWCFXSZZE,notallow
1683,9008,RM1845A2M,notallow
1684,9008,5EP7X3D24,notallow
1685,9008,TX5BG2XVT,notallow
1686,9008,6ZXGPN09E,notallow
1687,9008,W0W4KC8DD,notallow
1688,9008,BFXD6YB17,notallow
1689,9008,8GT2T66Y4,notallow
1690,9008,BAEF37N6N,notallow
1691,9008,VFBAWA1SY,notallow
1692,9008,RZRZ4BAGZ,notallow
1693,9008,BP99X4FV1,notallow
1694,9008,G42T8HDBE,notallow
1695,9008,GF473VBB9,notallow
1696,9008,5K4KNC17Y,notallow
1697,9008,E8ZZWH3ZW,notallow
1698,9008,NSKKTS7Y3,notallow
1699,9008,RR5GZTSC0,notallow
1700,9008,58REN6GF5,notallow
1701,9008,PMV8VHKXG,notallow
1702,9008,KRSE8N2VT,notallow
1703,9008,1AS89SVGP,notallow
1704,9008,TH6MM6DFD,notallow
1705,9008,DZWWKN7EA,notallow
1706,9008,ER4SNS3SM,notallow
1707,9008,EM34F6XVB,notallow
1708,9008,A06Z99SW4,notallow
1709,9008,XE10WV4B6,notallow
1710,9008,3R996S0P1,notallow
1711,9008,RVVMH5K9A,notallow
1712,9008,EFPA552S5,notallow
1713,9008,7K9MADB9P,notallow
1714,9008,GTKY9T82K,notallow
1715,9008,RYC9WAAKT,notallow
1716,9008,TAEY488MG,notallow
1717,9008,629E0HVVT,notallow
1718,9008,ZKF5ZXRHH,notallow
1719,9008,9N141G127,notallow
1720,9008,1ZH22DA9F,notallow
1721,9008,XNZ5A9KZZ,notallow
1722,9008,YK529ZWRA,notallow
1723,9008,N60626ZKP,notallow
1724,9008,35AY75267,notallow
