SN,Gtin,Serial no,Status
2702,88,V8Y7MYK3Z,notallow
2703,88,XN4ZB1688,notallow
2704,88,CD9GGG9VE,notallow
2705,88,1PSH0BPE5,notallow
2706,88,GCRD6W9CG,notallow
2707,88,3K5GYS83F,notallow
2708,88,YC2GN9WSP,notallow
2709,88,XHSP37W0G,notallow
2710,88,1AD2RRHC3,notallow
2711,88,ZE2A2VKVD,notallow
2712,88,5GXZDR3NH,notallow
2713,88,1SA6XEA20,notallow
2714,88,FFSCGXDFT,notallow
2715,88,SXGM51G4A,notallow
2716,88,D1G2SMF0D,notallow
2717,88,23WHNKY56,notallow
2718,88,CP4228TVH,notallow
2719,88,B8WB311WF,notallow
2720,88,VKEXFGGW6,notallow
2721,88,FVW2N7VEF,notallow
2722,88,8B1GZP1RE,notallow
2723,88,GF4FS961B,notallow
2724,88,3NF59033F,notallow
2725,88,ST38F2RX4,notallow
2726,88,R1PX7WRNP,notallow
2727,88,AWY6VYV20,notallow
2728,88,8KWNHPGPA,notallow
2729,88,KEWMTTN2X,notallow
2730,88,1AHC5M606,notallow
2731,88,32CXKGM5A,notallow
2732,88,PD9NVVGGF,notallow
2733,88,G8WFK7ZAD,notallow
2734,88,EWCR078AK,notallow
2735,88,GP5DVM5WS,notallow
2736,88,K0FN1C90T,notallow
2737,88,2G5FMS3FT,notallow
2738,88,AMVT7PPVS,notallow
2739,88,C96YHX1R8,notallow
2740,88,7PNTG65N7,notallow
2741,88,H6BVHGBPK,notallow
2742,88,DS19KSM1P,notallow
2743,88,PGM34TE8H,notallow
2744,88,22Y6AX2B2,notallow
2745,88,ME82MXX4B,notallow
2746,88,Y77FBA5KX,notallow
2747,88,VCZP2TYN5,notallow
2748,88,2SSG5Z982,notallow
2749,88,DZX2D6KZV,notallow
2750,88,CB11BYB1R,notallow
2751,88,BFZF81H5E,notallow
2752,88,M3K0YK38G,notallow
2753,88,T9KS34NFW,notallow
2754,88,AMB9NCN6K,notallow
2755,88,8XFP2K4GX,notallow
2756,88,8BT76KY05,notallow
2757,88,99KF1FTMV,notallow
2758,88,CNGNNVA8E,notallow
2759,88,PFVKRC0CA,notallow
2760,88,8CGT372DY,notallow
2761,88,2TBWNGMW0,notallow
2762,88,49D4VXPVG,notallow
2763,88,4DCXRBAM9,notallow
2764,88,27MTXRAXB,notallow
2765,88,KSE1315A4,notallow
2766,88,K37841DFK,notallow
2767,88,MDYN2X9HA,notallow
2768,88,EEXA65T5E,notallow
2769,88,AP5DZV6K2,notallow
2770,88,T8HNZV9V9,notallow
2771,88,792YHMG8V,notallow
2772,88,9VRE257MX,notallow
2773,88,K50T6YHFV,notallow
2774,88,KFK98S4VK,notallow
2775,88,SE5XBS67S,notallow
2776,88,9DPMPRAV0,notallow
2777,88,SDEHYAFNF,notallow
2778,88,8EPWEFP1C,notallow
2779,88,W3TNV9WCG,notallow
2780,88,GR9ZY93W1,notallow
2781,88,655SGSTY1,notallow
2782,88,WGT181X28,notallow
2783,88,2WRVVTB12,notallow
2784,88,YK56F2GR7,notallow
2785,88,W0NK008CX,notallow
2786,88,XC765SW5Y,notallow
2787,88,RZDWMBGXK,notallow
2788,88,3Z7ZTCRA1,notallow
2789,88,CMR904SK9,notallow
2790,88,593X43AM8,notallow
2791,88,M3F3K77HK,notallow
2792,88,V25953GD1,notallow
2793,88,VXMPCM2XM,notallow
2794,88,DCEG1EYV0,notallow
2795,88,G2RF80N61,notallow
2796,88,GBSZTZT6Z,notallow
2797,88,927ATRR2C,notallow
2798,88,1HYVAX9X2,notallow
2799,88,GTKDYM918,notallow
2800,88,HFA8AENWB,notallow
2801,88,12TX5G958,notallow
2802,88,8VW2ZTYBD,notallow
2803,88,4T7G69KT7,notallow
2804,88,FXZR758N5,notallow
2805,88,5FDRFG3HX,notallow
2806,88,54D3VZ3X4,notallow
2807,88,315YA65XG,notallow
2808,88,RZBBZ4C95,notallow
2809,88,PWTXKP25K,notallow
2810,88,VV3RE7PN6,notallow
2811,88,KBKT7YZBD,notallow
2812,88,WNA32D75F,notallow
2813,88,SMM9X59SF,notallow
2814,88,7X0WKK864,notallow
2815,88,WC467845V,notallow
2816,88,119XC09FK,notallow
2817,88,2PMVVVNR1,notallow
2818,88,R0NV36PSN,notallow
2819,88,102EEE04K,notallow
2820,88,FKBRXKAK6,notallow
2821,88,YZR7EEPH4,notallow
2822,88,PKPBKSH34,notallow
2823,88,57WX4NY5R,notallow
2824,88,MP884DXGE,notallow
2825,88,RFVFZ8WC0,notallow
2826,88,VMCVACC00,notallow
2827,88,VCYZ9NVYK,notallow
2828,88,RY1EE9VMB,notallow
2829,88,NCHXRRX8D,notallow
2830,88,FAAME9ZSH,notallow
2831,88,M00A5XRSZ,notallow
2832,88,VGG9K29GX,notallow
2833,88,PYBTWP877,notallow
2834,88,C8VD4APFZ,notallow
2835,88,H6V6C1XR4,notallow
2836,88,P4EED0P5Z,notallow
2837,88,XNVH915HP,notallow
2838,88,3MYZBC4Z1,notallow
2839,88,YRSMM9SP9,notallow
2840,88,E1KZB3G0V,notallow
2841,88,HZH2N4ZED,notallow
2842,88,BATPPDEY2,notallow
2843,88,N5ZC2B6X1,notallow
2844,88,K2RVKH527,notallow
2845,88,ST6NXPX50,notallow
2846,88,75ZVAG02T,notallow
2847,88,VT0653DCM,notallow
2848,88,C1V4AAWPW,notallow
2849,88,5DTAHPR8X,notallow
2850,88,S8TBR0FDR,notallow
2851,88,P2NHZPKA7,notallow
2852,88,12MARS162,notallow
2853,88,V38BF8DYP,notallow
2854,88,5N3PSPZFH,notallow
2855,88,7YY5NGGYA,notallow
2856,88,TD4RHAXYD,notallow
2857,88,EFCRP211H,notallow
2858,88,W08CY5PA5,notallow
2859,88,W2D3NS8KT,notallow
2860,88,CMXAZVERP,notallow
2861,88,RPX5ZHM1E,notallow
2862,88,K6RAGZNES,notallow
2863,88,WP8DC567C,notallow
2864,88,116XVZSFW,notallow
2865,88,S6AVH4DZP,notallow
2866,88,40ER88DFP,notallow
2867,88,C35VRBEAZ,notallow
2868,88,S4CXVBWMC,notallow
2869,88,AA492EPK2,notallow
2870,88,7F7W8NVA0,notallow
2871,88,35NTY5WC0,notallow
2872,88,GK0YSWCDA,notallow
2873,88,FDR5S189R,notallow
2874,88,Y2KWMY27A,notallow
2875,88,3NRRZHV6D,notallow
2876,88,3DTK3XS8N,notallow
2877,88,40XC3WYZP,notallow
2878,88,169D3ASEK,notallow
2879,88,VM4P59782,notallow
2880,88,SYY1TXF5H,notallow
2881,88,6SHRNZ7DF,notallow
2882,88,ANZF7135Z,notallow
2883,88,3MY3K8E7C,notallow
2884,88,99AG0H52T,notallow
2885,88,Z0N2SSEK0,notallow
2886,88,3V5WS3STX,notallow
2887,88,K3RGXBV9G,notallow
2888,88,4D4DGCS1H,notallow
2889,88,RY9NGS3BZ,notallow
2890,88,86ZFK3KG7,notallow
2891,88,RT86NM2AS,notallow
2892,88,ZDHT380C4,notallow
2893,88,113BTY50W,notallow
2894,88,XSTSKM51A,notallow
2895,88,8F7CFMW81,notallow
2896,88,6DFHY9565,notallow
2897,88,CBFGTHMWX,notallow
2898,88,968SX1PAA,notallow
2899,88,44K8ZFTFE,notallow
2900,88,41G78VGZD,notallow
2901,88,CX7B53ZNK,notallow
2902,88,W2Z3CH5NA,notallow
2903,88,CRVVBZBC8,notallow
2904,88,5CYPWVZ39,notallow
2905,88,XTA8EZ2V4,notallow
2906,88,D4CMEBPKP,notallow
2907,88,NP827NN5W,notallow
2908,88,YT1XTA1FH,notallow
2909,88,WF2881ZXA,notallow
2910,88,Z8FNG5B3T,notallow
2911,88,AE08G1NBZ,notallow
2912,88,57NEFX7GF,notallow
2913,88,D6RZ3DN6D,notallow
2914,88,BDW8FGKXD,notallow
2915,88,3SPE45TTB,notallow
2916,88,Z1C5AT9GS,notallow
2917,88,2F2TKWHNX,notallow
2918,88,XZFYPZS7K,notallow
2919,88,Y96N136SF,notallow
2920,88,F23D7HX9E,notallow
2921,88,DT1WARFDV,notallow
2922,88,Y577ZSDP9,notallow
2923,88,F24CG52K8,notallow
2924,88,84C01RXZB,notallow
2925,88,T1Y3A1M3S,notallow
2926,88,2SF0RVD01,notallow
2927,88,CDSEM956Y,notallow
2928,88,2FTBT09ME,notallow
2929,88,GC2P1GDHM,notallow
2930,88,G69XKPCG3,notallow
2931,88,6YFTXVY3P,notallow
2932,88,BZC4ANBDN,notallow
2933,88,FM0VGBNMX,notallow
2934,88,GEMCN7KZ9,notallow
2935,88,4TF6XSENN,notallow
2936,88,CRKTZ4BR9,notallow
2937,88,5NXZ5SYZP,notallow
2938,88,BX61BHSE5,notallow
2939,88,BERKKMRGX,notallow
2940,88,B43XMP9T1,notallow
2941,88,V4F1D9FRD,notallow
2942,88,2C3GK7AYX,notallow
2943,88,M00603WMF,notallow
2944,88,GNAP2T719,notallow
2945,88,3RMPV6N4H,notallow
2946,88,3FDRD514N,notallow
2947,88,MCTGWB28C,notallow
2948,88,MF8C3FS69,notallow
2949,88,953394TS4,notallow
2950,88,H1XYF5KMC,notallow
2951,88,KFVY1WK99,notallow
2952,88,BPF39X7WR,notallow
2953,88,61S6SZNEE,notallow
2954,88,7C7BX73R4,notallow
2955,88,AWEGVGAM7,notallow
2956,88,Z5VM11TV5,notallow
2957,88,18MD9G6S9,notallow
2958,88,FVHCV1PGX,notallow
2959,88,8X9RSBT33,notallow
2960,88,3BN542G0W,notallow
2961,88,SKW99MBKV,notallow
2962,88,PSWGV6PFS,notallow
2963,88,XWPRD37WR,notallow
2964,88,K1154D7KF,notallow
2965,88,NN02Y6B98,notallow
2966,88,Y2D9KSCPS,notallow
2967,88,S359EWDXZ,notallow
2968,88,1FM6AETM1,notallow
2969,88,AFPWBVZ8S,notallow
2970,88,4E90BWSTX,notallow
2971,88,S1G8C6RCV,notallow
2972,88,NN06WHC9H,notallow
2973,88,1AGZ9P8YD,notallow
2974,88,V1F0TNVKC,notallow
2975,88,18X7WKMAS,notallow
2976,88,ZGMW8MH4B,notallow
2977,88,KSSDW6GRD,notallow
2978,88,VXXZNXTY4,notallow
2979,88,C5TKXFXPB,notallow
2980,88,160T9H3FH,notallow
2981,88,SP2RTW94A,notallow
2982,88,9XY9ZPCPK,notallow
2983,88,RE624DW8T,notallow
2984,88,A56MB8KE6,notallow
2985,88,WC5S7RNHR,notallow
2986,88,SZVWA0KVD,notallow
2987,88,M5DG4717P,notallow
2988,88,M1XR3WP7H,notallow
2989,88,1HKYVT5ZR,notallow
2990,88,V3SBRC8Y9,notallow
2991,88,13CFME2K3,notallow
2992,88,8EKPZ0Z5S,notallow
2993,88,VAYADMVPX,notallow
2994,88,RE5N331VA,notallow
2995,88,EGA8D4MBE,notallow
2996,88,H2ZGKPRW6,notallow
2997,88,55X8Z3GEY,notallow
2998,88,VZ1HBG73Y,notallow
2999,88,7F6FP541K,notallow
3000,88,H6DNYYW2F,notallow
3001,88,KWTMEX4FM,notallow
3002,88,Z9W0GY8BK,notallow
3003,88,S86SH3WMX,notallow
3004,88,KVMW44MK1,notallow
3005,88,FDNXNZA7Y,notallow
3006,88,K1E6PVH2M,notallow
3007,88,N40TMN2S6,notallow
3008,88,CEK4V82FH,notallow
3009,88,2N0VA0DZN,notallow
3010,88,SCWYX2SAZ,notallow
3011,88,VV2KFR526,notallow
3012,88,AW6CD5VS9,notallow
3013,88,EZW6GE8MZ,notallow
3014,88,GWTD8HB7R,notallow
3015,88,RTB61CA72,notallow
3016,88,M1GYYM07G,notallow
3017,88,274WYWBE0,notallow
3018,88,3WGY02F3G,notallow
3019,88,MZRX8M26V,notallow
3020,88,AHDPEBSKA,notallow
3021,88,CDV4WSDK1,notallow
3022,88,Z1HA88R5G,notallow
3023,88,3X8FP83G0,notallow
3024,88,FTHP39DXK,notallow
3025,88,R04S117XT,notallow
3026,88,HGMSDYSH2,notallow
3027,88,C0BWKXBWG,notallow
3028,88,XPHV58BVV,notallow
3029,88,MVFGBSZKX,notallow
3030,88,N3TN2AKE2,notallow
3031,88,5K4VVDBVD,notallow
3032,88,WHMN6Z600,notallow
3033,88,EVC2M0NK5,notallow
3034,88,K670H3NMY,notallow
3035,88,4AYN0GY00,notallow
3036,88,BSF7N0XDN,notallow
3037,88,A4BTTEP9N,notallow
3038,88,1C6R5C9TW,notallow
3039,88,RXDDX7FAE,notallow
3040,88,FAYEB6R4N,notallow
3041,88,KZEZXVX80,notallow
3042,88,C742ZWGZ0,notallow
3043,88,EPHMWCCM0,notallow
3044,88,MR34GFTSY,notallow
3045,88,TGP60N0DE,notallow
3046,88,S5H4G05K8,notallow
3047,88,CH44CW3BA,notallow
3048,88,H7R4S3DCP,notallow
3049,88,NYMYVWYF3,notallow
3050,88,AWMK01NTR,notallow
3051,88,4PF3PYEGK,notallow
3052,88,YXD0E8TAS,notallow
3053,88,2SHVBRGEW,notallow
3054,88,M9SFRC319,notallow
3055,88,DFNKDCMWS,notallow
3056,88,20BH6SCHY,notallow
3057,88,SB72NNV65,notallow
3058,88,S4VMVA42H,notallow
3059,88,Z85B9E04P,notallow
3060,88,SAXCM48X9,notallow
3061,88,R446PN8ZA,notallow
3062,88,E32TWT09H,notallow
3063,88,G0B43KHVM,notallow
3064,88,CNKCPBZHV,notallow
3065,88,25M876W0T,notallow
3066,88,ZV564CK4F,notallow
3067,88,B1G9S8EFM,notallow
3068,88,7VDVAK5PA,notallow
3069,88,W7065S4XH,notallow
3070,88,YG705AGZM,notallow
3071,88,X6YEZ9G5F,notallow
3072,88,48RKEPG5C,notallow
3073,88,9CHT72YZS,notallow
3074,88,4YXW1HFP7,notallow
3075,88,DNEX4KP09,notallow
3076,88,S49FEK2TY,notallow
3077,88,10AXEBKD2,notallow
3078,88,6RSS4VKXA,notallow
3079,88,6HD7A33RR,notallow
3080,88,6T89FFZFK,notallow
3081,88,P54T3XHY3,notallow
3082,88,H3GH62BDE,notallow
3083,88,R6C32AR1G,notallow
3084,88,FKE63NWGS,notallow
3085,88,FXYP2P6RB,notallow
3086,88,11R39B6HW,notallow
3087,88,16AR0CBM9,notallow
3088,88,RTAXV25C8,notallow
3089,88,VVNA5GZ4H,notallow
3090,88,HK3ZVBCZ0,notallow
3091,88,HHP5GP5N1,notallow
3092,88,1F8V7N10B,notallow
3093,88,RAEXNWM8E,notallow
3094,88,C89HE9K80,notallow
3095,88,5GGD2X74K,notallow
3096,88,GXY4SAVGD,notallow
3097,88,60R79ZASY,notallow
3098,88,CG8BMAVD6,notallow
3099,88,YMEMT6PR1,notallow
3100,88,A5HWF45ED,notallow
3101,88,DWKD6P85V,notallow
3102,88,1TMWYNXKY,notallow
3103,88,R17NNAAE8,notallow
3104,88,B47849B9P,notallow
3105,88,C6DRVGZXY,notallow
3106,88,PGV2HV1X2,notallow
3107,88,X723ZHF9Z,notallow
3108,88,YYN7XESY6,notallow
3109,88,5A1SEHEYN,notallow
3110,88,H6CF6WP9H,notallow
3111,88,CWW8M4XVH,notallow
3112,88,K1P72E0ES,notallow
3113,88,SWYDGCGHM,notallow
3114,88,69WNXT01T,notallow
3115,88,ZWCP07E3F,notallow
3116,88,67DCXCWTP,notallow
3117,88,FR5T27GBC,notallow
3118,88,3T12YW3CZ,notallow
3119,88,TKDA24ME2,notallow
3120,88,S8CDXMG12,notallow
3121,88,Z11G3NHHT,notallow
3122,88,C572XV3GZ,notallow
3123,88,P00TXSP9D,notallow
3124,88,VG355DPYY,notallow
3125,88,PCA4XA44M,notallow
3126,88,Z7FGF83H9,notallow
3127,88,E3GAH8RXN,notallow
3128,88,V81T4CRBS,notallow
3129,88,6155SZKNG,notallow
3130,88,7BKAWW6YE,notallow
3131,88,F6NBPS7GK,notallow
3132,88,C51YA6BA1,notallow
3133,88,FR51PYS25,notallow
3134,88,30BRXXP4N,notallow
3135,88,8ADE3955S,notallow
3136,88,TAP47K27M,notallow
3137,88,PMX9DS1PD,notallow
3138,88,VWA453KXP,notallow
3139,88,Y356ASF1R,notallow
3140,88,G73Y0ZR07,notallow
3141,88,TTBHTFB28,notallow
3142,88,NMFDSBZ96,notallow
3143,88,88W3H2B4S,notallow
3144,88,MZWY82G4C,notallow
3145,88,MY23V9T8Z,notallow
3146,88,1GH5WR8M8,notallow
3147,88,68V7G8P0D,notallow
3148,88,BF9VB0PNB,notallow
3149,88,GEVETPP95,notallow
3150,88,D7M866FPP,notallow
3151,88,82V44MGP7,notallow
3152,88,CA3V4CPNP,notallow
3153,88,EAZMTSP2K,notallow
3154,88,1F69PFXWZ,notallow
3155,88,HGECRNXM0,notallow
3156,88,MZ15FNEW7,notallow
3157,88,M29HNX34R,notallow
3158,88,M89R9XDWS,notallow
3159,88,4NGS84PXZ,notallow
3160,88,6F34A9PMP,notallow
3161,88,G880FCC2R,notallow
3162,88,MGB65AZ2C,notallow
3163,88,F4WED2EZ9,notallow
3164,88,DNFBFGDSD,notallow
3165,88,W5PFBRMKC,notallow
3166,88,Y224VBN9M,notallow
3167,88,CBSVDNTMF,notallow
3168,88,V873N2SRH,notallow
3169,88,95DDPX7AB,notallow
3170,88,CDFG1NAA8,notallow
3171,88,AVXFPMS9X,notallow
3172,88,CYR2B995Z,notallow
3173,88,K6B18CHNG,notallow
3174,88,ZXXXYXZR6,notallow
3175,88,PE03HNGZH,notallow
3176,88,DK7C8BPYS,notallow
3177,88,NYF9E4BFV,notallow
3178,88,GNKHA0BG7,notallow
3179,88,TSXDC0RS8,notallow
3180,88,S05E2BDF9,notallow
3181,88,9VBTNM0FN,notallow
3182,88,NRDAFCW67,notallow
3183,88,PB8G99DE4,notallow
3184,88,S2577BY0A,notallow
3185,88,ZSA3PVXGY,notallow
3186,88,4ESA7AC24,notallow
3187,88,4V1AMCV0X,notallow
3188,88,MFB5KTBMD,notallow
3189,88,4VN4W5TC0,notallow
3190,88,MHWYZM37B,notallow
3191,88,SK6M2K3VA,notallow
3192,88,319181FN4,notallow
3193,88,DHSH0BKVK,notallow
3194,88,NVCY2262K,notallow
3195,88,MRXWTPC5R,notallow
3196,88,GV6HSK52G,notallow
3197,88,ZR4S5PXR5,notallow
3198,88,NWWSNGRCZ,notallow
3199,88,Z10BEB8DA,notallow
3200,88,3336A3V1N,notallow
3201,88,ZMAK2XXNH,notallow
3202,88,9MT95ND6B,notallow
3203,88,VECYWCG61,notallow
3204,88,D6ZP4P9S8,notallow
3205,88,DSB2BFPXB,notallow
3206,88,HFVYAWANC,notallow
3207,88,7A9GE64VF,notallow
3208,88,N99GSFBG0,notallow
3209,88,45XCT1V9H,notallow
3210,88,ZPR3GVXFY,notallow
3211,88,AWK158BHM,notallow
3212,88,RAXTK5T1Z,notallow
3213,88,MRNYRHE59,notallow
3214,88,388M2VGR4,notallow
3215,88,G43KER9WX,notallow
3216,88,G19B2CW3S,notallow
3217,88,AFFZGWHRM,notallow
3218,88,R98BVPCMR,notallow
3219,88,M57WWATRZ,notallow
3220,88,ZN031DHN8,notallow
3221,88,N19H1HETK,notallow
3222,88,NTDR8ETW0,notallow
3223,88,RNWRZDPGN,notallow
3224,88,KX7D5H04S,notallow
3225,88,VPCZSV6K7,notallow
3226,88,RNR25N52Z,notallow
3227,88,60206D82G,notallow
3228,88,R4F8G2Z22,notallow
3229,88,S8FYW1RE7,notallow
3230,88,GNF4MZX1G,notallow
3231,88,G4YX9FMHX,notallow
3232,88,N67WGH127,notallow
3233,88,NEZ94YY1N,notallow
3234,88,PR21CXZ8K,notallow
3235,88,9BF0R9MTV,notallow
3236,88,5T4TE3EZ3,notallow
3237,88,VAMT3R42G,notallow
3238,88,83BEN5DAM,notallow
3239,88,4ZES06X7T,notallow
3240,88,SY78221NF,notallow
3241,88,CBE01VWVS,notallow
3242,88,93VP11KRR,notallow
3243,88,8XA2NDKHF,notallow
3244,88,3NYAX8XNA,notallow
3245,88,Y4EM2KNYA,notallow
3246,88,F6AYTD6DS,notallow
3247,88,36RBYWFRC,notallow
3248,88,5VY4503RA,notallow
3249,88,V98SMMF4K,notallow
3250,88,CR3RVR0HN,notallow
3251,88,K95PT6870,notallow
3252,88,FRV629VNB,notallow
3253,88,6Z04H921G,notallow
3254,88,G2SYB5S93,notallow
3255,88,AS653YGDV,notallow
3256,88,MK9GP7X4E,notallow
3257,88,232DBGY9W,notallow
3258,88,V48ZX4M2T,notallow
3259,88,VPHXA339T,notallow
3260,88,3G87WFC46,notallow
3261,88,A2W9PDKZY,notallow
3262,88,7993K0ACD,notallow
3263,88,7GH7KB8C2,notallow
3264,88,BE0N0RVXX,notallow
3265,88,1YW72KR36,notallow
3266,88,YHM6SRR4B,notallow
3267,88,2MWZD8Z8Z,notallow
3268,88,7H5YVN740,notallow
3269,88,N9Y4PRKG6,notallow
3270,88,WVGT5ZYPK,notallow
3271,88,AGESGYB7X,notallow
3272,88,E6637YTK1,notallow
3273,88,VF6NYXTBX,notallow
3274,88,157MXVCKR,notallow
3275,88,FD8ZYZGMF,notallow
3276,88,5A84M2M85,notallow
3277,88,1S6Z50A6S,notallow
3278,88,NBHXCZTE2,notallow
3279,88,NMN15WXR3,notallow
3280,88,5M0Y5HM2Z,notallow
3281,88,VSWATWEAP,notallow
3282,88,XFV61APGT,notallow
3283,88,4EAKD8W44,notallow
3284,88,3PPHAWDBM,notallow
3285,88,YM0AW65NA,notallow
3286,88,7CKHCWSE5,notallow
3287,88,38E1PT66G,notallow
3288,88,SYTZW16D4,notallow
3289,88,8MMB5Z7WF,notallow
3290,88,TV25RPRXT,notallow
3291,88,F1G8812RV,notallow
3292,88,RNFXW2RR0,notallow
3293,88,620M9RV0M,notallow
3294,88,6PRT87XT3,notallow
3295,88,ZTGCK6K5G,notallow
3296,88,H60V7MCD5,notallow
3297,88,G5K0BH1XR,notallow
3298,88,E43TT0XP9,notallow
3299,88,T9PRHWZM1,notallow
3300,88,H85ZBFKS8,notallow
3301,88,VG1GP7X8H,notallow
3302,88,PPKXN31F6,notallow
3303,88,VHCR7CEN5,notallow
3304,88,PPPNX8C1Z,notallow
3305,88,TWPSHCP8M,notallow
3306,88,W1EHMCB21,notallow
3307,88,Z4FHAY6EH,notallow
3308,88,ZG053V4Z8,notallow
3309,88,2V71HWPE0,notallow
3310,88,72YXP90AK,notallow
3311,88,44KSDCZTH,notallow
3312,88,NW041PG3M,notallow
