SN,Gtin,Serial no,Status
2395,5609,W2VXX88YA,notallow
2396,5609,NDEAX86Y4,notallow
2397,5609,E2H54ZSRC,notallow
2398,5609,P1F3WM4PD,notallow
2399,5609,V25WMX0DD,notallow
2400,5609,N1NVT9SCH,notallow
2401,5609,XED08BNR1,notallow
2402,5609,YVYTWYSRA,notallow
2403,5609,1N691SRRW,notallow
2404,5609,NZ987837R,notallow
2405,5609,WR1ERCMSM,notallow
2406,5609,G18XND006,notallow
2407,5609,RC92N5KF4,notallow
2408,5609,7VK49EZF1,notallow
2409,5609,MPX2DE2CT,notallow
2410,5609,Z2YTKB166,notallow
2411,5609,4PC6EMZC0,notallow
2412,5609,2NWZTRFAR,notallow
2413,5609,107SCV8NK,notallow
2414,5609,MNV8M2R1T,notallow
2415,5609,1HYVXKNKR,notallow
2416,5609,7E7DHF0B0,notallow
2417,5609,SX4D7779P,notallow
2418,5609,8VDVVRXNR,notallow
2419,5609,B1RH1GPKR,notallow
2420,5609,WPKHDM3AR,notallow
2421,5609,GMD3A40FV,notallow
2422,5609,G0Y8WCVM1,notallow
2423,5609,23RH06YST,notallow
2424,5609,ZDWEC4PGK,notallow
2425,5609,RSBRMHDP6,notallow
2426,5609,ZWMER55ZY,notallow
2427,5609,91XKAM86G,notallow
2428,5609,5211X8WXH,notallow
2429,5609,X42S2T506,notallow
2430,5609,5T6V5VW0D,notallow
2431,5609,HKE9A94X5,notallow
2432,5609,DW2BWVG1V,notallow
2433,5609,S12Z9WD1A,notallow
2434,5609,N5HKG000D,notallow
2435,5609,9D7Y4ZH47,notallow
2436,5609,XA23EY94M,notallow
2437,5609,NEBSPCWT5,notallow
2438,5609,CE870T5NV,notallow
2439,5609,3S5XET77B,notallow
2440,5609,CV5YKRGT7,notallow
2441,5609,H0SP09FTN,notallow
2442,5609,RSNEV99P7,notallow
2443,5609,KTWR2S746,notallow
2444,5609,MRSRV7A17,notallow
2445,5609,EWY1545D9,notallow
2446,5609,472B03RAA,notallow
2447,5609,NRHH6HMXH,notallow
2448,5609,4ZVX5N64V,notallow
2449,5609,GHM3E2HEB,notallow
2450,5609,59WW15TZP,notallow
2451,5609,88VBVEG1K,notallow
2452,5609,XYX9MDNX1,notallow
2453,5609,RY1YW95T1,notallow
2454,5609,8RNWTZSH2,notallow
2455,5609,SZ6CF2X7G,notallow
2456,5609,Z1AWRC710,notallow
2457,5609,STPMS50HV,notallow
2458,5609,E1V7WVTK4,notallow
2459,5609,YBYFAETG8,notallow
2460,5609,CRHTGP9PB,notallow
2461,5609,9SH33V94Y,notallow
2462,5609,GCZTYH82B,notallow
2463,5609,E5HPPHGEZ,notallow
2464,5609,TVHN63VCK,notallow
2465,5609,EMAWZDG0D,notallow
2466,5609,BRR4RP4XE,notallow
2467,5609,Z4PPSKDE2,notallow
2468,5609,7APERK1GY,notallow
2469,5609,FAVEZYT9M,notallow
2470,5609,8MVBGM3AT,notallow
2471,5609,P16C40N82,notallow
2472,5609,X1K9S37Y8,notallow
2473,5609,WB00997P3,notallow
2474,5609,Y13SCTNVT,notallow
2475,5609,NVYVVYE6M,notallow
2476,5609,YYX182T2Y,notallow
2477,5609,XCDYHT066,notallow
2478,5609,K6RM83F3P,notallow
2479,5609,C2Y702S6W,notallow
2480,5609,GXHZP3WRE,notallow
2481,5609,T0A1KTR0A,notallow
2482,5609,NBVKZRY1P,notallow
2483,5609,53VKNVDFY,notallow
2484,5609,Z0KN38ZCE,notallow
2485,5609,VXCNC3P0N,notallow
2486,5609,19Z4SY201,notallow
2487,5609,SCM5MZHS1,notallow
2488,5609,EFGC9VMBT,notallow
2489,5609,ZXWCW1ZGG,notallow
2490,5609,1C5K1XA1S,notallow
2491,5609,EV721SGCS,notallow
2492,5609,S8GV3G7F5,notallow
2493,5609,D4BS8KZ3Y,notallow
2494,5609,DHMT98TC7,notallow
2495,5609,ZF7ZKS2R7,notallow
2496,5609,9FX3Y4XTN,notallow
2497,5609,PMHYVVY3S,notallow
2498,5609,VG01X4Z98,notallow
2499,5609,ASY6DEHPE,notallow
2500,5609,PTTHC62WE,notallow
2501,5609,17ZP9C4XR,notallow
2502,5609,94R5X4YYC,notallow
2503,5609,HYBCRG8DG,notallow
2504,5609,F4XAD9K16,notallow
2505,5609,38T1PEYPV,notallow
2506,5609,55M0XB09N,notallow
2507,5609,MYW93W5HX,notallow
2508,5609,AFBFKY7CV,notallow
2509,5609,5WWETR1DT,notallow
2510,5609,NAZT5ZS0X,notallow
2511,5609,GTCAXTVP6,notallow
2512,5609,EZ2NMF0BM,notallow
2513,5609,2KT31Z888,notallow
2514,5609,HVHCD464W,notallow
2515,5609,PZA1PCZP2,notallow
2516,5609,S161K934E,notallow
2517,5609,G70HFSGW0,notallow
2518,5609,DB8PKNGX7,notallow
2519,5609,28CW5XMTR,notallow
2520,5609,HTHDH0PPV,notallow
2521,5609,SHPC9X8HE,notallow
2522,5609,5Z78GYBCV,notallow
2523,5609,AHHP4V9HV,notallow
2524,5609,8PNFCAN04,notallow
2525,5609,MVNY5FKFT,notallow
2526,5609,E7P6KMT7H,notallow
2527,5609,YB4EGDTK5,notallow
2528,5609,4HF7BEAKK,notallow
2529,5609,SRCR5TS0P,notallow
2530,5609,XYW86R6AD,notallow
2531,5609,D6S1X7V8X,notallow
2532,5609,ZGYTT779F,notallow
2533,5609,WM1Z8V097,notallow
2534,5609,F5K2C7BPC,notallow
2535,5609,5EVPCR5A0,notallow
2536,5609,9K7V51FFG,notallow
2537,5609,SHRBH07XD,notallow
2538,5609,2TADPT3P0,notallow
2539,5609,BEVN68PYK,notallow
2540,5609,YV6GXGGEM,notallow
2541,5609,BN4RY9DFN,notallow
2542,5609,HYCWKS9DH,notallow
2543,5609,6536WNY5S,notallow
2544,5609,HYXMC4WFN,notallow
2545,5609,R0DFKA5NE,notallow
2546,5609,FSN56M60S,notallow
2547,5609,R7TRW8H09,notallow
2548,5609,YXG87SET2,notallow
2549,5609,CWY6N3ABV,notallow
2550,5609,AYY8M2677,notallow
2551,5609,YZTM2V45B,notallow
2552,5609,8DS33FKTD,notallow
2553,5609,P5RXMKV2Y,notallow
2554,5609,KT933CE1G,notallow
2555,5609,XYKW64NPZ,notallow
2556,5609,MKAN84SXR,notallow
2557,5609,84534NNXG,notallow
2558,5609,WAYG4RKXX,notallow
2559,5609,2WDNMXZZ8,notallow
2560,5609,AM9F5PGNB,notallow
2561,5609,VW650HPC3,notallow
2562,5609,12TA4WW37,notallow
2563,5609,M7GVC82GY,notallow
2564,5609,93C8WMRTR,notallow
2565,5609,YK1FZT487,notallow
2566,5609,ZD1SK2NHK,notallow
2567,5609,FZ5W0C9ZA,notallow
2568,5609,Z5PYSGTTE,notallow
2569,5609,SN847A1MM,notallow
2570,5609,RY3C1D50H,notallow
2571,5609,4N3BVA2GN,notallow
2572,5609,8TD846PYM,notallow
2573,5609,M6EVDG4Z8,notallow
2574,5609,PENYMMP14,notallow
2575,5609,5R8W9E8VT,notallow
2576,5609,HXP57ZHDD,notallow
2577,5609,EGCCZKE6M,notallow
2578,5609,T1T20G2NV,notallow
2579,5609,SDA3DHVM0,notallow
2580,5609,Y5GDGXHT1,notallow
2581,5609,N0EW9H32W,notallow
2582,5609,1M6G4YMTG,notallow
2583,5609,7GY3E6R4E,notallow
2584,5609,RH00F7NZ0,notallow
2585,5609,4NTM4ZWZY,notallow
2586,5609,WV3ACY9CS,notallow
2587,5609,5C14Z3NBN,notallow
2588,5609,4PB6BCHGR,notallow
2589,5609,W66BE8DP7,notallow
2590,5609,TCZ6BV67P,notallow
2591,5609,R3ACMHPP2,notallow
2592,5609,6XC0KHECP,notallow
2593,5609,6KDHFE02W,notallow
2594,5609,28XNSF9PN,notallow
2595,5609,KF5R1YDF9,notallow
2596,5609,TH6S3PE22,notallow
2597,5609,2AN6KFZ89,notallow
2598,5609,KXXH8XFT6,notallow
2599,5609,MRPCBX41W,notallow
2600,5609,HR62MZ446,notallow
2601,5609,48V0AX7DK,notallow
2602,5609,CKBWTVTZ5,notallow
2603,5609,5G66RYN9D,notallow
2604,5609,GBGWP4G62,notallow
2605,5609,AV9B169NF,notallow
2606,5609,M8TDW2STK,notallow
2607,5609,BDPTM7DTG,notallow
2608,5609,7984ADRCA,notallow
2609,5609,VESXK14N6,notallow
2610,5609,35HAFYDX8,notallow
2611,5609,DM1P2D8ZH,notallow
2612,5609,6CATPYG6F,notallow
2613,5609,51PXC5VCV,notallow
2614,5609,DRNM6931G,notallow
2615,5609,4XAV5C5RV,notallow
2616,5609,5D1A6NKDV,notallow
2617,5609,V18H4VXXD,notallow
2618,5609,GS4AT0CP4,notallow
2619,5609,77KYKZ3BE,notallow
2620,5609,T705V2TS7,notallow
2621,5609,3TG7WBP32,notallow
2622,5609,K5GW45KNT,notallow
2623,5609,V8NWS6BAC,notallow
2624,5609,MMP4E7WB5,notallow
2625,5609,B20HK58SE,notallow
2626,5609,BF2T1PSEY,notallow
2627,5609,Z04THBZ7H,notallow
2628,5609,YR6WKYF01,notallow
2629,5609,671G0AK3N,notallow
2630,5609,D56XK9NX0,notallow
2631,5609,H5TFMB072,notallow
2632,5609,C222P80BV,notallow
2633,5609,NAND6STDK,notallow
2634,5609,SH19F7PX5,notallow
2635,5609,HZ8742VF8,notallow
2636,5609,YZ6H1XMNK,notallow
2637,5609,BYZDPZ8V6,notallow
2638,5609,9AFDXYFFD,notallow
2639,5609,KZ0Z73GB7,notallow
2640,5609,WPSREXHK3,notallow
2641,5609,GF7SD27V6,notallow
2642,5609,C6S9X8BMG,notallow
2643,5609,DSYH8RYFD,notallow
2644,5609,CM13KDHKN,notallow
2645,5609,X36G764CB,notallow
2646,5609,DX2WS4YA4,notallow
2647,5609,483E48PNR,notallow
2648,5609,CKACAKGY0,notallow
2649,5609,RHHN0XPDM,notallow
2650,5609,46312WEGE,notallow
2651,5609,ZWHRPNY62,notallow
2652,5609,YKS8TT1W4,notallow
2653,5609,ZW7ZTXBDK,notallow
2654,5609,7DCDVXGDB,notallow
2655,5609,R3Z8ETWNB,notallow
2656,5609,TGS2PZ1NP,notallow
2657,5609,PGRC5XR0H,notallow
2658,5609,WZ1DV9D9V,notallow
2659,5609,C40ATR3YZ,notallow
2660,5609,ANAX7DWMK,notallow
2661,5609,4EHEKSBVY,notallow
2662,5609,R9SKYCFRM,notallow
2663,5609,25TW3B6CG,notallow
2664,5609,Z63PCTV45,notallow
2665,5609,HZAAW1GN3,notallow
2666,5609,ANV9GBKWZ,notallow
2667,5609,WEY3NED2A,notallow
2668,5609,EPMTX7HA8,notallow
2669,5609,EDMEDHGX9,notallow
2670,5609,9YWNF8VS2,notallow
2671,5609,8EG0R4XRD,notallow
2672,5609,7VAEVYVD6,notallow
2673,5609,2TKTCD9M3,notallow
2674,5609,2YWZTE68B,notallow
2675,5609,9DK9VXGV8,notallow
2676,5609,WFCA0CHYD,notallow
2677,5609,3T4FW9BY3,notallow
2678,5609,G1AKDWTTK,notallow
2679,5609,CDB476Z4Z,notallow
2680,5609,5X30PK468,notallow
2681,5609,M6F68ZW4Y,notallow
2682,5609,87H3KWGS1,notallow
2683,5609,375VRCVF6,notallow
2684,5609,T3YARPM3T,notallow
2685,5609,ZR91WF94M,notallow
2686,5609,SB65HRSN6,notallow
2687,5609,HFCXK125M,notallow
2688,5609,EN1PFY5ZZ,notallow
2689,5609,M5ZCYWM20,notallow
2690,5609,8DPB8B3RY,notallow
2691,5609,E6N8XDDEY,notallow
2692,5609,YKG078K4Z,notallow
2693,5609,YSPFG6WV5,notallow
2694,5609,82DBD9NFM,notallow
2695,5609,6EM8V63Z9,notallow
2696,5609,34K3C64MR,notallow
2697,5609,HHNZP0TTN,notallow
2698,5609,BM01VWBWK,notallow
2699,5609,BRTXZ6179,notallow
2700,5609,87VGFVPW5,notallow
2701,5609,1V6YAZPZ6,notallow
2702,5609,V8Y7MYK3Z,notallow
2703,5609,XN4ZB1688,notallow
2704,5609,CD9GGG9VE,notallow
2705,5609,1PSH0BPE5,notallow
2706,5609,GCRD6W9CG,notallow
2707,5609,3K5GYS83F,notallow
2708,5609,YC2GN9WSP,notallow
2709,5609,XHSP37W0G,notallow
2710,5609,1AD2RRHC3,notallow
2711,5609,ZE2A2VKVD,notallow
2712,5609,5GXZDR3NH,notallow
2713,5609,1SA6XEA20,notallow
2714,5609,FFSCGXDFT,notallow
2715,5609,SXGM51G4A,notallow
2716,5609,D1G2SMF0D,notallow
2717,5609,23WHNKY56,notallow
2718,5609,CP4228TVH,notallow
2719,5609,B8WB311WF,notallow
2720,5609,VKEXFGGW6,notallow
2721,5609,FVW2N7VEF,notallow
2722,5609,8B1GZP1RE,notallow
